Clutch_A,Clutch_B,SOS_A,SOS_B,Team_A,Team_B,WinPct_A,WinPct_B,d3P_A,d3P_B,deff_A,deff_B,home_adv_A,home_adv_B,o3P_A,o3P_B,oeff_A,oeff_B,poss_stdev_A,poss_stdev_B,total_poss_A,total_poss_B,Outcome
-0.238636363636,0.0416666666667,0.55882418471,0.533065167722,1153,1228,0.8,0.8,0.193336995326,0.173285582947,0.866666666667,0.933333333333,0.294642857143,0.217194570136,0.19050924647,0.197276253195,0.933333333333,0.966666666667,10.263426866,10.9704409534,59.2,53.8333333333,-24
-0.288888888889,0.0603448275862,0.584523846087,0.54624448626,1181,1462,0.84375,0.69696969697,0.149093487506,0.175990658094,0.90625,0.939393939394,0.16862745098,0.224264705882,0.184123273697,0.223886459528,1.0,0.969696969697,8.25103854656,9.2444700915,58.28125,54.9090909091,3
0.05,0.0603448275862,0.568779874413,0.54624448626,1400,1462,0.766666666667,0.69696969697,0.176073432409,0.175990658094,0.833333333333,0.939393939394,0.366071428571,0.224264705882,0.181229986638,0.223886459528,0.9,0.969696969697,9.61225271718,9.2444700915,60.4666666667,54.9090909091,-8
-0.333333333333,0.0603448275862,0.544143285102,0.54624448626,1280,1462,0.892857142857,0.69696969697,0.210997548,0.175990658094,1.0,0.939393939394,-0.0714285714286,0.224264705882,0.165600799329,0.223886459528,0.964285714286,0.969696969697,9.73511616636,9.2444700915,55.5714285714,54.9090909091,-15
-0.288888888889,0.0185185185185,0.584523846087,0.564577704247,1181,1163,0.84375,0.818181818182,0.149093487506,0.178325201323,0.90625,0.515151515152,0.16862745098,0.277777777778,0.184123273697,0.159304086679,1.0,0.969696969697,8.25103854656,10.7257478372,58.28125,57.3333333333,-1
-0.12,0.0185185185185,0.563646247755,0.564577704247,1435,1163,0.7,0.818181818182,0.231796469708,0.178325201323,0.9,0.515151515152,0.420814479638,0.277777777778,0.218491927874,0.159304086679,0.966666666667,0.969696969697,7.5475504133,10.7257478372,57.0,57.3333333333,-20
-0.474358974359,0.0185185185185,0.574954769839,0.564577704247,1210,1163,0.71875,0.818181818182,0.169172553546,0.178325201323,0.84375,0.515151515152,0.152941176471,0.277777777778,0.188240055515,0.159304086679,1.0,0.969696969697,8.84613092024,10.7257478372,58.0625,57.3333333333,-9
-0.149350649351,-0.227272727273,0.486737725793,0.598696748736,1264,1196,0.827586206897,0.666666666667,0.142330371915,0.201232857146,0.965517241379,0.966666666667,0.0809523809524,0.133333333333,0.153385887393,0.226175820071,0.827586206897,1.06666666667,8.54198555614,9.68498066982,60.4137931034,53.8333333333,15
-0.149350649351,-0.333333333333,0.486737725793,0.579238447005,1264,1448,0.827586206897,0.678571428571,0.142330371915,0.201544145154,0.965517241379,1.0,0.0809523809524,0.261538461538,0.153385887393,0.184066516261,0.827586206897,0.964285714286,8.54198555614,11.2409869833,60.4137931034,62.2857142857,-4
-0.4,-0.441558441558,0.541420162786,0.565606981589,1305,1277,0.733333333333,0.620689655172,0.145600835393,0.179559923886,0.9,1.0,0.5,0.457142857143,0.128457905836,0.187332001483,0.933333333333,1.06896551724,9.58477000725,10.2262580977,59.1666666667,49.1724137931,6
-0.4,0.08,0.541420162786,0.511551343042,1305,1211,0.733333333333,0.931034482759,0.145600835393,0.237973579526,0.9,0.827586206897,0.5,0.125,0.128457905836,0.163774890747,0.933333333333,1.03448275862,9.58477000725,9.64173501955,59.1666666667,57.0344827586,19
-0.212121212121,0.08,0.474242378243,0.511551343042,1434,1211,0.586206896552,0.931034482759,0.152933367456,0.237973579526,0.931034482759,0.827586206897,0.166666666667,0.125,0.145128861934,0.163774890747,0.965517241379,1.03448275862,9.42444677657,9.64173501955,55.0344827586,57.0344827586,-27
-0.4,-0.474358974359,0.541420162786,0.574954769839,1305,1210,0.733333333333,0.71875,0.145600835393,0.169172553546,0.9,0.84375,0.5,0.152941176471,0.128457905836,0.188240055515,0.933333333333,1.0,9.58477000725,8.84613092024,59.1666666667,58.0625,-5
-0.25,-0.474358974359,0.575455863064,0.574954769839,1242,1210,0.714285714286,0.71875,0.183766892994,0.169172553546,0.928571428571,0.84375,0.389743589744,0.152941176471,0.153059430052,0.188240055515,1.03571428571,1.0,8.91961455499,8.84613092024,57.3214285714,58.0625,-8
0.0606060606061,-0.474358974359,0.512800169729,0.574954769839,1320,1210,0.689655172414,0.71875,0.159866320761,0.169172553546,0.965517241379,0.84375,0.228571428571,0.152941176471,0.207703937335,0.188240055515,0.931034482759,1.0,9.91205167828,8.84613092024,55.0344827586,58.0625,-5
0.012987012987,-0.474358974359,0.563507449058,0.574954769839,1130,1210,0.71875,0.71875,0.189776848249,0.169172553546,1.0625,0.84375,0.1875,0.152941176471,0.104677786673,0.188240055515,0.90625,1.0,10.3967659364,8.84613092024,55.1875,58.0625,-3
0.04,-0.176923076923,0.539455698892,0.465905382487,1386,1251,0.964285714286,0.548387096774,0.14535916903,0.155096578358,0.892857142857,0.967741935484,0.0526315789474,0.563025210084,0.264996209839,0.178035902876,0.964285714286,1.0,5.80309623614,10.3188938309,57.25,51.7096774194,19
0.04,-0.641025641026,0.539455698892,0.557278769577,1386,1403,0.964285714286,0.6875,0.14535916903,0.185331365403,0.892857142857,1.03125,0.0526315789474,0.5,0.264996209839,0.0975568052735,0.964285714286,0.96875,5.80309623614,9.70653047546,57.25,58.90625,5
0.04,-0.202380952381,0.539455698892,0.533793024294,1386,1329,0.964285714286,0.896551724138,0.14535916903,0.160652095577,0.892857142857,0.931034482759,0.0526315789474,0.2,0.264996209839,0.121120875549,0.964285714286,1.0,5.80309623614,9.69345419276,57.25,57.0344827586,-2
-0.182608695652,-0.202380952381,0.535475460612,0.533793024294,1272,1329,0.75,0.896551724138,0.215209525525,0.160652095577,0.964285714286,0.931034482759,0.538461538462,0.2,0.240651656765,0.121120875549,0.928571428571,1.0,9.70701758916,9.69345419276,58.1785714286,57.0344827586,-17
-0.474358974359,-0.202380952381,0.574954769839,0.533793024294,1210,1329,0.71875,0.896551724138,0.169172553546,0.160652095577,0.84375,0.931034482759,0.152941176471,0.2,0.188240055515,0.121120875549,1.0,1.0,8.84613092024,9.69345419276,58.0625,57.0344827586,2
0.04,0.256684491979,0.50307963763,0.439607651119,1390,1427,0.966666666667,0.571428571429,0.211454787696,0.211130707319,0.866666666667,1.0,0.0625,0.0820512820513,0.144175479211,0.198903311035,1.0,1.0,8.17263446038,13.1890506937,52.6333333333,53.6071428571,26
0.05,-0.27380952381,0.568779874413,0.439502915648,1400,1343,0.766666666667,0.730769230769,0.176073432409,0.171666170109,0.833333333333,0.769230769231,0.366071428571,0.151515151515,0.181229986638,0.204435688021,0.9,1.03846153846,9.61225271718,10.1999245849,60.4666666667,43.0384615385,17
0.05,-0.619883040936,0.568779874413,0.594127751499,1400,1314,0.766666666667,0.642857142857,0.176073432409,0.216087564479,0.833333333333,1.0,0.366071428571,0.428571428571,0.181229986638,0.161738748364,0.9,1.0,9.61225271718,13.8546403129,60.4666666667,62.8928571429,3
0.0952380952381,-0.619883040936,0.471848197466,0.594127751499,1102,1314,0.785714285714,0.642857142857,0.130643634539,0.216087564479,1.14285714286,1.0,0.4,0.428571428571,0.317869665192,0.161738748364,1.0,1.0,8.97497991921,13.8546403129,42.5714285714,62.8928571429,-11
-0.641025641026,-0.0368421052632,0.557278769577,0.539807047713,1403,1150,0.6875,0.724137931034,0.185331365403,0.196278870498,1.03125,0.965517241379,0.5,0.0817307692308,0.0975568052735,0.192683078553,0.96875,1.0,9.70653047546,9.65972798932,58.90625,59.1034482759,3
-0.333333333333,0.147727272727,0.579238447005,0.488741655629,1448,1433,0.678571428571,0.766666666667,0.201544145154,0.1755986896,1.0,0.933333333333,0.261538461538,0.169642857143,0.184066516261,0.18303063098,0.964285714286,1.06666666667,11.2409869833,8.33190792407,62.2857142857,48.4,1
-0.333333333333,0.04,0.579238447005,0.539455698892,1448,1386,0.678571428571,0.964285714286,0.201544145154,0.14535916903,1.0,0.892857142857,0.261538461538,0.0526315789474,0.184066516261,0.264996209839,0.964285714286,0.964285714286,11.2409869833,5.80309623614,62.2857142857,57.25,-4
0.0416666666667,-0.0961538461538,0.533065167722,0.463114919028,1228,1293,0.8,0.833333333333,0.173285582947,0.176498121693,0.933333333333,0.9,0.217194570136,0.178571428571,0.197276253195,0.162020649345,0.966666666667,0.966666666667,10.9704409534,9.89072478545,53.8333333333,57.6333333333,19
-0.25,-0.151515151515,0.575455863064,0.459855408217,1242,1227,0.714285714286,0.774193548387,0.183766892994,0.202153368961,0.928571428571,0.967741935484,0.389743589744,0.232456140351,0.153059430052,0.134918732912,1.03571428571,0.967741935484,8.91961455499,10.0162233992,57.3214285714,55.5161290323,25
-0.25,0.015873015873,0.575455863064,0.481422708406,1242,1334,0.714285714286,0.766666666667,0.183766892994,0.198273044103,0.928571428571,0.966666666667,0.389743589744,0.25,0.153059430052,0.172651505636,1.03571428571,0.933333333333,8.91961455499,8.9701932987,57.3214285714,51.1333333333,15
-0.190476190476,0.015873015873,0.567655082857,0.481422708406,1344,1334,0.714285714286,0.766666666667,0.186189659401,0.198273044103,1.0,0.966666666667,0.0410256410256,0.25,0.225294639613,0.172651505636,1.07142857143,0.933333333333,9.32227235736,8.9701932987,50.3571428571,51.1333333333,-8
-0.25,-0.261904761905,0.575455863064,0.554565726406,1242,1412,0.714285714286,0.689655172414,0.183766892994,0.155224689244,0.928571428571,1.0,0.389743589744,0.504761904762,0.153059430052,0.175560124989,1.03571428571,0.965517241379,8.91961455499,7.93756424279,57.3214285714,59.1724137931,26
0.173913043478,-0.261904761905,0.578750527512,0.554565726406,1246,1412,0.866666666667,0.689655172414,0.201939341152,0.155224689244,0.933333333333,1.0,-0.0361990950226,0.504761904762,0.171299992688,0.175560124989,0.966666666667,0.965517241379,8.96025707759,7.93756424279,53.3,59.1724137931,-1
0.173913043478,-0.031746031746,0.578750527512,0.431983432123,1246,1197,0.866666666667,0.466666666667,0.201939341152,0.190949132605,0.933333333333,1.06666666667,-0.0361990950226,0.333333333333,0.171299992688,0.24841349295,0.966666666667,0.966666666667,8.96025707759,10.7714501313,53.3,55.1,20
-0.182608695652,-0.159340659341,0.535475460612,0.535684152623,1272,1376,0.75,0.69696969697,0.215209525525,0.182097481168,0.964285714286,0.878787878788,0.538461538462,0.261029411765,0.240651656765,0.19053771272,0.928571428571,0.939393939394,9.70701758916,8.27178024882,58.1785714286,54.7878787879,16
-0.202380952381,-0.0909090909091,0.533793024294,0.485611227409,1329,1186,0.896551724138,0.571428571429,0.160652095577,0.160269675925,0.931034482759,1.03571428571,0.2,0.55614973262,0.121120875549,0.18064804676,1.0,0.964285714286,9.69345419276,12.6901932724,57.0344827586,51.8214285714,19
-0.202380952381,-0.666666666667,0.533793024294,0.541892080123,1329,1338,0.896551724138,0.875,0.160652095577,0.18959172421,0.931034482759,0.875,0.2,0.178137651822,0.121120875549,0.119748491065,1.0,0.96875,9.69345419276,8.48997273828,57.0344827586,51.28125,12
0.0654761904762,-0.666666666667,0.4598230763,0.541892080123,1416,1338,0.827586206897,0.875,0.202279825341,0.18959172421,0.931034482759,0.875,0.151960784314,0.178137651822,0.223519013378,0.119748491065,1.06896551724,0.96875,7.27655659375,8.48997273828,47.3448275862,51.28125,-9
-0.261904761905,-0.0113636363636,0.554565726406,0.530514433921,1412,1449,0.689655172414,0.633333333333,0.155224689244,0.154159196641,1.0,1.03333333333,0.504761904762,0.285714285714,0.175560124989,0.160735903492,0.965517241379,0.933333333333,7.93756424279,12.7360471321,59.1724137931,62.0,2
0.0603448275862,-0.720779220779,0.54624448626,0.572870289718,1462,1257,0.69696969697,0.689655172414,0.175990658094,0.189443673418,0.939393939394,0.862068965517,0.224264705882,0.366666666667,0.223886459528,0.225404527892,0.969696969697,0.965517241379,9.2444700915,9.97039954039,54.9090909091,57.8620689655,10
-0.047619047619,0.206349206349,0.56815575122,0.598499015124,1393,1268,0.75,0.633333333333,0.170332703588,0.210364313241,0.857142857143,0.866666666667,0.187165775401,0.25,0.116023831524,0.125887516891,0.964285714286,0.866666666667,11.9679355564,11.8610732007,56.75,62.9333333333,2
0.05,0.206349206349,0.508019409011,0.598499015124,1431,1268,0.758620689655,0.633333333333,0.208800988332,0.210364313241,1.0,0.866666666667,0.361904761905,0.25,0.157229180887,0.125887516891,0.931034482759,0.866666666667,10.1865602562,11.8610732007,59.1379310345,62.9333333333,-3
-0.666666666667,-0.166666666667,0.541892080123,0.550239771401,1338,1458,0.875,0.8,0.18959172421,0.163539079051,0.875,0.966666666667,0.178137651822,0.4,0.119748491065,0.172007103237,0.96875,0.933333333333,8.48997273828,9.2119986724,51.28125,55.9666666667,4
-0.333333333333,-0.166666666667,0.553106829436,0.550239771401,1350,1458,0.625,0.8,0.169309351549,0.163539079051,0.875,0.966666666667,0.113360323887,0.4,0.177854318551,0.172007103237,0.90625,0.933333333333,7.95526808615,9.2119986724,52.0625,55.9666666667,-12
-0.12,-0.378787878788,0.563646247755,0.580818138694,1435,1301,0.7,0.689655172414,0.231796469708,0.170567637138,0.9,1.03448275862,0.420814479638,0.413461538462,0.218491927874,0.244955518109,0.966666666667,1.0,7.5475504133,8.36439203931,57.0,53.0344827586,2
-0.458333333333,-0.378787878788,0.502880523225,0.580818138694,1418,1301,0.692307692308,0.689655172414,0.180616401169,0.170567637138,1.07692307692,1.03448275862,0.3375,0.413461538462,0.227902588574,0.244955518109,0.923076923077,1.0,9.93052791222,8.36439203931,55.1538461538,53.0344827586,-9
0.075,-0.96,0.557627008272,0.479491934177,1112,1429,0.818181818182,0.774193548387,0.194796658219,0.22373345857,1.0303030303,0.903225806452,0.231617647059,0.308333333333,0.177653230007,0.156296274781,1.0,1.03225806452,8.63177709151,7.79095146508,54.4848484848,51.0322580645,13
0.075,-0.15350877193,0.557627008272,0.526111999886,1112,1412,0.818181818182,0.677419354839,0.194796658219,0.206986716153,1.0303030303,1.12903225806,0.231617647059,0.197478991597,0.177653230007,0.171380623017,1.0,0.935483870968,8.63177709151,8.63849847566,54.4848484848,61.9032258065,22
-0.34,-0.25,0.54441715127,0.551881249274,1153,1234,0.774193548387,0.65625,0.222096702709,0.188405380296,0.709677419355,0.9375,0.239495798319,0.3125,0.170870838759,0.174107544258,0.935483870968,0.9375,9.41195761978,10.1518709542,59.5806451613,55.3125,12
-0.5,-0.166666666667,0.54148989964,0.442590247884,1228,1192,0.969696969697,0.612903225806,0.203292630142,0.162937435502,0.878787878788,0.935483870968,0.0555555555556,0.31512605042,0.238668998481,0.184703800843,1.06060606061,0.967741935484,8.19864641452,9.05716611665,55.0303030303,56.0322580645,12
-0.5,-0.0921052631579,0.54148989964,0.458760367318,1228,1454,0.969696969697,0.814814814815,0.203292630142,0.164288201572,0.878787878788,1.03703703704,0.0555555555556,0.183333333333,0.238668998481,0.216657528972,1.06060606061,0.962962962963,8.19864641452,11.1918010283,55.0303030303,55.2222222222,14
-0.0683229813665,-0.0921052631579,0.553934187768,0.458760367318,1104,1454,0.766666666667,0.814814814815,0.23083288081,0.164288201572,0.8,1.03703703704,0.333333333333,0.183333333333,0.208448020571,0.216657528972,0.966666666667,0.962962962963,9.69085360937,11.1918010283,55.1333333333,55.2222222222,-10
-0.5,0.075,0.54148989964,0.557627008272,1228,1112,0.969696969697,0.818181818182,0.203292630142,0.194796658219,0.878787878788,1.0303030303,0.0555555555556,0.231617647059,0.238668998481,0.177653230007,1.06060606061,1.0,8.19864641452,8.63177709151,55.0303030303,54.4848484848,1
-0.369565217391,0.075,0.586286632959,0.557627008272,1329,1112,0.793103448276,0.818181818182,0.168769619406,0.194796658219,0.931034482759,1.0303030303,0.235576923077,0.231617647059,0.191320710879,0.177653230007,1.03448275862,1.0,10.1757947124,8.63177709151,53.2413793103,54.4848484848,-1
0.0310559006211,0.166666666667,0.552222352474,0.435451374138,1246,1184,0.833333333333,0.703703703704,0.22679835921,0.149449114453,0.933333333333,0.851851851852,0.2,0.311764705882,0.176502082159,0.17701300314,0.933333333333,0.962962962963,9.50529193201,8.48041148279,56.8333333333,50.9259259259,8
0.0310559006211,-0.34,0.552222352474,0.54441715127,1246,1153,0.833333333333,0.774193548387,0.22679835921,0.222096702709,0.933333333333,0.709677419355,0.2,0.239495798319,0.176502082159,0.170870838759,0.933333333333,0.935483870968,9.50529193201,9.41195761978,56.8333333333,59.5806451613,9
0.0961538461538,0.15,0.559722410997,0.554855879177,1403,1417,0.666666666667,0.642857142857,0.219318920256,0.164181622763,1.03333333333,1.0,0.4,0.338461538462,0.114863320007,0.176561257024,0.9,0.964285714286,9.70152257277,8.99470743853,60.5333333333,53.6428571429,12
-0.15350877193,-0.0333333333333,0.526111999886,0.55791764284,1412,1261,0.677419354839,0.689655172414,0.206986716153,0.219939904393,1.12903225806,0.931034482759,0.197478991597,0.504761904762,0.171380623017,0.190825947137,0.935483870968,0.965517241379,8.63849847566,9.67297795216,61.9032258065,56.9310344828,14
-0.555555555556,0.0272727272727,0.503588555095,0.503208627143,1428,1431,0.833333333333,0.78125,0.20663377659,0.195070061605,0.866666666667,1.03125,0.3125,0.1875,0.129055544053,0.163808129299,1.1,0.96875,9.95368585344,9.97895972017,46.4,59.03125,6
-0.555555555556,0.0310559006211,0.503588555095,0.552222352474,1428,1246,0.833333333333,0.833333333333,0.20663377659,0.22679835921,0.866666666667,0.933333333333,0.3125,0.2,0.129055544053,0.176502082159,1.1,0.933333333333,9.95368585344,9.50529193201,46.4,56.8333333333,-10
-0.88,0.0310559006211,0.534988689098,0.552222352474,1277,1246,0.785714285714,0.833333333333,0.197265745074,0.22679835921,0.928571428571,0.933333333333,0.317948717949,0.2,0.179552356075,0.176502082159,1.0,0.933333333333,9.03630244651,9.50529193201,52.8928571429,56.8333333333,6
-0.0858585858586,-0.380952380952,0.565902135578,0.463325238052,1448,1151,0.838709677419,0.62962962963,0.215972716717,0.312145488708,0.967741935484,0.962962962963,0.333333333333,0.269230769231,0.17994996269,0.149329645989,1.0,0.962962962963,9.41172912707,9.03664587449,61.7741935484,52.2592592593,16
0.208333333333,0.0,0.561480910293,0.461336468806,1449,1285,0.838709677419,0.571428571429,0.152426067547,0.199887184405,1.0,0.964285714286,0.294117647059,0.458333333333,0.179793816453,0.167427820633,1.0,1.0,10.4106025359,10.5901896301,59.7741935484,51.8214285714,11
0.208333333333,-0.0297619047619,0.561480910293,0.488213888577,1449,1334,0.838709677419,0.896551724138,0.152426067547,0.234689700736,1.0,0.965517241379,0.294117647059,0.0480769230769,0.179793816453,0.178878546455,1.0,1.0,10.4106025359,8.81850383298,59.7741935484,49.8620689655,18
-0.333333333333,-0.0297619047619,0.541204578376,0.488213888577,1338,1334,0.714285714286,0.896551724138,0.214298485675,0.234689700736,0.75,0.965517241379,0.128342245989,0.0480769230769,0.162510194649,0.178878546455,1.07142857143,1.0,9.2650563863,8.81850383298,51.7142857143,49.8620689655,-8
0.208333333333,-0.287878787879,0.561480910293,0.537626850673,1449,1257,0.838709677419,0.870967741935,0.152426067547,0.202552459162,1.0,0.870967741935,0.294117647059,0.0252100840336,0.179793816453,0.249957887544,1.0,1.0,10.4106025359,11.3506193285,59.7741935484,57.3548387097,-14
-0.138755980861,-0.287878787879,0.575414674058,0.537626850673,1210,1257,0.633333333333,0.870967741935,0.189785642051,0.202552459162,0.833333333333,0.870967741935,0.333333333333,0.0252100840336,0.151054407995,0.249957887544,0.9,1.0,10.1996731974,11.3506193285,57.0333333333,57.3548387097,-22
-0.0142857142857,-0.294736842105,0.484229455816,0.605454068076,1137,1242,0.709677419355,0.793103448276,0.206535799947,0.191215742229,0.903225806452,0.793103448276,0.367521367521,0.322115384615,0.211673400436,0.182859216843,1.0,1.0,9.09247591581,8.38204155857,45.8387096774,54.4827586207,1
-0.357142857143,0.119047619048,0.573908220422,0.454563534773,1163,1416,0.758620689655,0.724137931034,0.198600361997,0.182885360767,0.620689655172,0.931034482759,0.156862745098,0.0817307692308,0.129422161449,0.25425843983,1.0,1.13793103448,11.6393887064,10.1414867596,59.2413793103,45.275862069,6
-0.44099378882,-0.0175438596491,0.558167709472,0.507693520668,1196,1325,0.766666666667,0.677419354839,0.176442345256,0.239581419549,0.8,1.0,0.0982142857143,0.457983193277,0.204895609343,0.152339534575,1.0,0.935483870968,7.89012186145,8.9962955339,54.5666666667,57.0,5
-0.44099378882,-0.529761904762,0.558167709472,0.570788032522,1196,1437,0.766666666667,0.758620689655,0.176442345256,0.182819481588,0.8,0.896551724138,0.0982142857143,0.259615384615,0.204895609343,0.197514323621,1.0,1.03448275862,7.89012186145,12.1493173195,54.5666666667,55.9655172414,-11
-0.425925925926,-0.529761904762,0.558418955478,0.570788032522,1314,1437,0.870967741935,0.758620689655,0.227663164661,0.182819481588,0.935483870968,0.896551724138,0.25,0.259615384615,0.167032387428,0.197514323621,0.967741935484,1.03448275862,9.41801065678,12.1493173195,63.9677419355,55.9655172414,1
-0.287878787879,0.224637681159,0.537626850673,0.51450683792,1257,1418,0.870967741935,0.655172413793,0.202552459162,0.180297959542,0.870967741935,1.0,0.0252100840336,0.409090909091,0.249957887544,0.183361039328,1.0,0.965517241379,11.3506193285,9.71616904375,57.3548387097,52.2413793103,6
-0.287878787879,0.180952380952,0.537626850673,0.543484085902,1257,1452,0.870967741935,0.677419354839,0.202552459162,0.196493801989,0.870967741935,1.03225806452,0.0252100840336,0.197478991597,0.249957887544,0.272947338825,1.0,0.935483870968,11.3506193285,9.08312863536,57.3548387097,53.6451612903,8
-0.093984962406,0.180952380952,0.528289390574,0.543484085902,1166,1452,0.69696969697,0.677419354839,0.173222867117,0.196493801989,0.969696969697,1.03225806452,-0.0183823529412,0.197478991597,0.255654463588,0.272947338825,0.939393939394,0.935483870968,9.03350245844,9.08312863536,54.6666666667,53.6451612903,-2
-0.287878787879,-0.5,0.537626850673,0.54148989964,1257,1228,0.870967741935,0.969696969697,0.202552459162,0.203292630142,0.870967741935,0.878787878788,0.0252100840336,0.0555555555556,0.249957887544,0.238668998481,1.0,1.06060606061,11.3506193285,8.19864641452,57.3548387097,55.0303030303,-15
-0.425925925926,-0.5,0.558418955478,0.54148989964,1314,1228,0.870967741935,0.969696969697,0.227663164661,0.203292630142,0.935483870968,0.878787878788,0.25,0.0555555555556,0.167032387428,0.238668998481,0.967741935484,1.06060606061,9.41801065678,8.19864641452,63.9677419355,55.0303030303,5
-0.404761904762,-0.5,0.510243528074,0.54148989964,1305,1228,0.793103448276,0.969696969697,0.185326347672,0.203292630142,0.827586206897,0.878787878788,-0.0961538461538,0.0555555555556,0.0723262259749,0.238668998481,0.965517241379,1.06060606061,7.86226881606,8.19864641452,54.6206896552,55.0303030303,-12
-0.425925925926,0.339285714286,0.558418955478,0.503047836129,1314,1324,0.870967741935,0.379310344828,0.227663164661,0.222355190454,0.935483870968,1.0,0.25,0.184210526316,0.167032387428,0.17761284954,0.967741935484,0.896551724138,9.41801065678,10.5996328591,63.9677419355,55.9310344828,28
-0.010101010101,0.339285714286,0.41697742054,0.503047836129,1105,1324,0.551724137931,0.379310344828,0.140002357825,0.222355190454,1.03448275862,1.0,0.226315789474,0.184210526316,0.17009727118,0.17761284954,0.862068965517,0.896551724138,10.6402201911,10.5996328591,60.0,55.9310344828,-10
-0.425925925926,0.00595238095238,0.558418955478,0.539573892781,1314,1235,0.870967741935,0.620689655172,0.227663164661,0.221438182061,0.935483870968,1.0,0.25,0.427884615385,0.167032387428,0.10460604014,0.967741935484,0.827586206897,9.41801065678,11.6294386092,63.9677419355,56.3793103448,27
0.047619047619,0.00595238095238,0.546732119659,0.539573892781,1278,1235,0.677419354839,0.620689655172,0.182399541583,0.221438182061,0.903225806452,1.0,0.323529411765,0.427884615385,0.155255099065,0.10460604014,1.06451612903,0.827586206897,9.98321171412,11.6294386092,50.2580645161,56.3793103448,-11
-0.425925925926,0.32,0.558418955478,0.56960095765,1314,1458,0.870967741935,0.733333333333,0.227663164661,0.169954960814,0.935483870968,0.933333333333,0.25,0.4375,0.167032387428,0.226214366419,0.967741935484,0.933333333333,9.41801065678,9.4043276905,63.9677419355,54.2,6
-0.375,0.0505050505051,0.535667726282,0.51731996576,1356,1388,0.78125,0.741935483871,0.161418314492,0.131198061085,1.0,0.935483870968,0.388888888889,0.340336134454,0.186516692611,0.199159063888,1.0,0.935483870968,7.88603297793,8.90765045111,49.0625,51.7096774194,9
-0.375,-0.369565217391,0.535667726282,0.586286632959,1356,1329,0.78125,0.793103448276,0.161418314492,0.168769619406,1.0,0.931034482759,0.388888888889,0.235576923077,0.186516692611,0.191320710879,1.0,1.03448275862,7.88603297793,10.1757947124,49.0625,53.2413793103,-8
