Team,Season,total_poss,poss_stdev,oeff,deff,SOS,home_adv,o3P,d3P,WinPct,Clutch,clstr_0,clstr_1,clstr_2,clstr_3,clstr_4
1103,2012,54.46875,7.49616837608,0.9375,0.90625,0.528704215074,0.357142857143,0.163898291959,0.148976264853,0.65625,-0.307359307359,1.0,0.0,0.0,0.0,0.0
1103,2013,54.1612903226,8.88855734149,1.03225806452,0.774193548387,0.500938207319,0.245833333333,0.192178234885,0.165769538376,0.806451612903,-0.157142857143,1.0,0.0,0.0,0.0,0.0
1103,2014,54.3636363636,9.62359789079,0.939393939394,0.878787878788,0.504434517189,0.422222222222,0.204726204739,0.146280047332,0.636363636364,-0.0521739130435,1.0,0.0,0.0,0.0,0.0
1103,2015,52.6764705882,8.26720643974,0.941176470588,0.764705882353,0.507078302071,0.470588235294,0.293522264118,0.169069291321,0.588235294118,-0.32967032967,1.0,0.0,0.0,0.0,0.0
1103,2016,59.4242424242,9.32748057834,0.939393939394,0.939393939394,0.504326519585,0.421052631579,0.338294235682,0.175647788948,0.757575757576,-0.236263736264,0.0,0.0,0.0,1.0,0.0
1104,2003,54.4285714286,7.84775774265,0.928571428571,0.892857142857,0.567456484085,0.558974358974,0.185087992702,0.202004692338,0.607142857143,-0.428571428571,1.0,0.0,0.0,0.0,0.0
1104,2004,55.6896551724,10.8070857981,1.0,0.965517241379,0.60200389245,0.304761904762,0.203916369658,0.218261561786,0.586206896552,-0.147058823529,1.0,0.0,0.0,0.0,0.0
1104,2005,55.1333333333,9.69085360937,0.966666666667,0.8,0.553934187768,0.333333333333,0.208448020571,0.23083288081,0.766666666667,-0.0683229813665,1.0,0.0,0.0,0.0,0.0
1104,2006,54.2068965517,10.8738851985,0.965517241379,0.965517241379,0.578589556785,0.505050505051,0.166518723353,0.24496418785,0.586206896552,0.326315789474,1.0,0.0,0.0,0.0,0.0
1104,2007,55.0322580645,7.94767836527,1.03225806452,0.806451612903,0.55667168912,0.475,0.174538594287,0.211973138895,0.645161290323,0.184615384615,1.0,0.0,0.0,0.0,0.0
1104,2008,58.0606060606,11.341129226,0.939393939394,0.969696969697,0.551319535981,0.455555555556,0.185542309243,0.224071874025,0.515151515152,-0.0972222222222,0.0,0.0,0.0,1.0,0.0
1104,2009,57.8333333333,10.6190568233,0.866666666667,0.9,0.543834149839,0.398190045249,0.127923473897,0.188577304906,0.533333333333,-0.05,0.0,0.0,0.0,1.0,0.0
1104,2010,54.5,10.4572863932,1.0,0.96875,0.553171660945,0.247058823529,0.164547785606,0.176082732845,0.53125,-0.0454545454545,1.0,0.0,0.0,0.0,0.0
1104,2011,50.8125,7.23984271795,1.03125,0.84375,0.514076201295,0.6875,0.119122489353,0.177500178914,0.65625,-0.294685990338,0.0,0.0,1.0,0.0,0.0
1104,2012,51.25,8.63974312641,0.9375,0.84375,0.56027361491,0.270588235294,0.12338928892,0.162269442191,0.65625,-0.540740740741,0.0,0.0,1.0,0.0,0.0
1104,2013,50.71875,10.4302116237,0.90625,0.84375,0.540110085376,0.375,0.176131549983,0.1667768825,0.625,0.0,0.0,0.0,1.0,0.0,0.0
1104,2014,56.9032258065,6.54907036003,0.838709677419,0.935483870968,0.587002921001,0.75,0.168762926587,0.162344906883,0.387096774194,-0.0163043478261,0.0,0.0,0.0,1.0,0.0
1104,2015,53.1290322581,10.2526157166,0.903225806452,0.935483870968,0.550148812916,0.348739495798,0.199527082141,0.199549053593,0.548387096774,-0.0714285714286,1.0,0.0,0.0,0.0,0.0
1104,2016,54.375,10.0120894664,0.875,0.84375,0.562398517696,0.269841269841,0.237844397761,0.195436732926,0.5625,0.2,1.0,0.0,0.0,0.0,0.0
1105,2003,55.5,11.1973211082,0.923076923077,1.0,0.426040187162,0.27380952381,0.217382080071,0.156409720957,0.269230769231,-0.0718954248366,1.0,0.0,0.0,0.0,0.0
1105,2004,55.5172413793,11.6576789213,0.931034482759,0.931034482759,0.423680654392,0.449494949495,0.18020874068,0.163413323079,0.448275862069,0.0714285714286,1.0,0.0,0.0,0.0,0.0
1105,2005,60.0,10.6402201911,0.862068965517,1.03448275862,0.41697742054,0.226315789474,0.17009727118,0.140002357825,0.551724137931,-0.010101010101,0.0,0.0,0.0,1.0,0.0
1105,2006,61.3043478261,10.8980180959,0.869565217391,1.0,0.429387361916,0.492063492063,0.164817652585,0.152879323823,0.478260869565,-0.276315789474,0.0,1.0,0.0,0.0,0.0
1105,2007,51.6923076923,12.2074378336,0.807692307692,0.807692307692,0.42101532863,0.4375,0.152595334861,0.15985724452,0.230769230769,0.0277777777778,0.0,0.0,1.0,0.0,0.0
1105,2008,55.3846153846,13.3658577669,0.807692307692,0.961538461538,0.417231044855,0.372549019608,0.191923398147,0.157814273303,0.423076923077,0.1,1.0,0.0,0.0,0.0,0.0
1105,2009,55.375,8.46379758532,0.75,1.04166666667,0.421292768781,0.357142857143,0.137306268545,0.130713756526,0.291666666667,0.5,1.0,0.0,0.0,0.0,0.0
1105,2010,60.1304347826,9.36290722055,0.608695652174,1.0,0.406372558254,0.34126984127,0.109218295612,0.138908429267,0.347826086957,-0.188888888889,0.0,0.0,0.0,1.0,0.0
1105,2011,55.04,10.6359453427,0.76,0.84,0.41798177589,0.333333333333,0.132004337229,0.150084652925,0.4,-0.0877192982456,1.0,0.0,0.0,0.0,0.0
1105,2012,50.0,9.5078914592,0.846153846154,0.884615384615,0.425704556716,0.385620915033,0.168757249521,0.125701880194,0.192307692308,0.127819548872,0.0,0.0,1.0,0.0,0.0
1105,2013,53.6551724138,9.94009148445,0.896551724138,0.931034482759,0.424677621863,0.232323232323,0.148660790944,0.149319564467,0.310344827586,0.239130434783,1.0,0.0,0.0,0.0,0.0
1105,2014,55.2857142857,9.10781976943,0.75,0.75,0.43576283499,0.266666666667,0.193841559121,0.131000212808,0.428571428571,0.0,1.0,0.0,0.0,0.0,0.0
1105,2015,50.9285714286,11.5210871768,0.857142857143,0.928571428571,0.427965378617,0.0222222222222,0.192566512644,0.145639466206,0.285714285714,0.0701754385965,0.0,0.0,1.0,0.0,0.0
1105,2016,57.4285714286,7.89481110148,0.928571428571,0.928571428571,0.413620687748,0.222222222222,0.17396493225,0.160958074047,0.357142857143,0.0512820512821,0.0,0.0,0.0,1.0,0.0
1106,2003,45.6071428571,9.23094347617,0.964285714286,0.857142857143,0.454667665301,0.354166666667,0.199630205718,0.142979109379,0.464285714286,0.0555555555556,0.0,0.0,0.0,0.0,1.0
1106,2004,45.3666666667,8.50348136955,1.03333333333,0.933333333333,0.434840003886,0.162679425837,0.178770646975,0.185823407245,0.533333333333,0.166666666667,0.0,0.0,0.0,0.0,1.0
1106,2005,50.8,10.7363385527,0.733333333333,0.933333333333,0.433175519197,0.339366515837,0.15385086216,0.180614747591,0.5,0.203619909502,0.0,0.0,1.0,0.0,0.0
1106,2006,54.1666666667,9.68498066982,0.9,0.966666666667,0.448558779708,0.373205741627,0.172456762304,0.150666602086,0.4,0.0861244019139,1.0,0.0,0.0,0.0,0.0
1106,2007,53.2413793103,10.2979026034,0.793103448276,0.931034482759,0.44155335391,0.378787878788,0.190565896348,0.12492252621,0.310344827586,0.232323232323,1.0,0.0,0.0,0.0,0.0
1106,2008,54.1851851852,12.8901782438,1.03703703704,0.703703703704,0.404039421453,0.270588235294,0.180974439898,0.174146080006,0.62962962963,-0.166666666667,1.0,0.0,0.0,0.0,0.0
1106,2009,52.4482758621,8.52553394598,0.965517241379,0.758620689655,0.399692832783,0.288888888889,0.160945626403,0.151726254338,0.689655172414,-0.355555555556,1.0,0.0,0.0,0.0,0.0
1106,2010,51.75,10.0171149835,0.892857142857,0.821428571429,0.404929233388,0.298245614035,0.182840914623,0.143613142215,0.464285714286,-0.16577540107,0.0,0.0,1.0,0.0,0.0
1106,2011,50.6875,11.1425875839,0.8125,0.90625,0.422943605243,0.393939393939,0.155382217515,0.161641962087,0.46875,-0.0814814814815,0.0,0.0,1.0,0.0,0.0
1106,2012,50.2413793103,9.4364610967,0.758620689655,0.931034482759,0.424663062225,0.389473684211,0.203226629148,0.139730859625,0.344827586207,0.323232323232,0.0,0.0,1.0,0.0,0.0
1106,2013,50.3870967742,9.59401695278,0.967741935484,0.967741935484,0.434186613965,0.395454545455,0.169392889585,0.192323742667,0.290322580645,0.0606060606061,0.0,0.0,1.0,0.0,0.0
1106,2014,60.0,7.34342739638,0.714285714286,0.928571428571,0.403172917956,0.55614973262,0.149543303185,0.145152537015,0.571428571429,0.256684491979,0.0,0.0,0.0,1.0,0.0
1106,2015,55.8148148148,10.9580916258,0.962962962963,0.777777777778,0.387427537105,0.111764705882,0.1601157422,0.1692691827,0.62962962963,0.171052631579,1.0,0.0,0.0,0.0,0.0
1106,2016,60.6206896552,8.51642863237,0.827586206897,0.931034482759,0.443943354862,0.366666666667,0.210226529928,0.157651470558,0.413793103448,-0.0285714285714,0.0,1.0,0.0,0.0,0.0
1107,2003,53.7142857143,10.7663988369,0.892857142857,1.03571428571,0.479459683087,0.214285714286,0.259838278514,0.180763571947,0.25,0.286549707602,1.0,0.0,0.0,0.0,0.0
1107,2004,45.3928571429,9.68901357864,0.928571428571,1.0,0.478988739204,0.0974358974359,0.173506394803,0.196801140151,0.178571428571,0.228070175439,0.0,0.0,0.0,0.0,1.0
1107,2005,51.2857142857,11.0180227535,0.964285714286,1.03571428571,0.47211513921,0.283422459893,0.188949133798,0.209471062392,0.464285714286,-0.619047619048,0.0,0.0,1.0,0.0,0.0
1107,2006,51.8387096774,8.98182154574,1.0,0.935483870968,0.455593409168,0.15811965812,0.208216233556,0.204305439044,0.677419354839,-0.328282828283,0.0,0.0,1.0,0.0,0.0
1107,2007,50.6875,8.61146085542,1.03125,0.96875,0.474523637183,0.214574898785,0.21068715518,0.193011767672,0.71875,0.012987012987,0.0,0.0,1.0,0.0,0.0
1107,2008,51.8666666667,9.35408202737,0.966666666667,0.866666666667,0.45791085221,0.203619909502,0.170421253159,0.204021317961,0.5,-0.358851674641,0.0,0.0,1.0,0.0,0.0
1107,2009,49.1612903226,9.60935923703,0.935483870968,0.870967741935,0.489858922669,0.420168067227,0.128411742016,0.186080069267,0.483870967742,0.297619047619,0.0,0.0,1.0,0.0,0.0
1107,2010,46.6875,8.05400120958,0.96875,0.9375,0.488188054568,0.14979757085,0.20035223785,0.208390288805,0.21875,-0.0272727272727,0.0,0.0,0.0,0.0,1.0
1107,2011,47.90625,11.0259499627,0.90625,0.84375,0.455215997867,0.0647773279352,0.246625643454,0.245542279821,0.5,0.253968253968,0.0,0.0,0.0,0.0,1.0
1107,2012,54.6363636364,9.06855205442,0.969696969697,0.909090909091,0.426980022429,0.319230769231,0.210830704845,0.218360612512,0.575757575758,-0.486111111111,1.0,0.0,0.0,0.0,0.0
1107,2013,50.1764705882,7.27582376149,0.970588235294,0.970588235294,0.452635835887,0.0833333333333,0.186020000771,0.207655660376,0.705882352941,-0.0606060606061,0.0,0.0,1.0,0.0,0.0
1107,2014,52.875,10.0570950722,0.875,0.9375,0.449538766084,0.396825396825,0.148247984729,0.231248876072,0.5625,-0.487179487179,1.0,0.0,0.0,0.0,0.0
1107,2015,51.90625,7.65952653721,0.9375,0.90625,0.445977557415,0.0941176470588,0.190428627576,0.269186713619,0.75,-0.17316017316,0.0,0.0,1.0,0.0,0.0
1107,2016,59.6129032258,8.04436622469,0.870967741935,0.967741935484,0.444992925299,0.340336134454,0.151000904158,0.220587561803,0.741935483871,-0.163636363636,0.0,0.0,0.0,1.0,0.0
1108,2003,50.9696969697,11.6283190114,1.12121212121,0.939393939394,0.455217117055,0.395652173913,0.149487762669,0.151468446881,0.424242424242,0.186813186813,0.0,0.0,1.0,0.0,0.0
1108,2004,45.1379310345,11.363236894,1.10344827586,0.965517241379,0.448971571583,0.205882352941,0.17222358747,0.156051210281,0.379310344828,0.572463768116,0.0,0.0,0.0,0.0,1.0
1108,2005,47.4642857143,9.78465216497,0.821428571429,0.892857142857,0.431135130715,0.245989304813,0.155692236885,0.143226416361,0.214285714286,0.502923976608,0.0,0.0,0.0,0.0,1.0
1108,2006,49.4642857143,11.6252666807,1.03571428571,0.928571428571,0.448968930896,0.397660818713,0.184583866218,0.153111400499,0.285714285714,0.125,0.0,0.0,1.0,0.0,0.0
1108,2007,51.3448275862,8.80858291696,1.03448275862,1.0,0.411892852689,0.542105263158,0.138362211127,0.145390538072,0.344827586207,0.323232323232,0.0,0.0,1.0,0.0,0.0
1108,2008,51.5862068966,9.44728699295,0.931034482759,1.0,0.428771563317,0.344444444444,0.182527853619,0.143453529843,0.206896551724,0.404761904762,0.0,0.0,1.0,0.0,0.0
1108,2009,61.6785714286,9.89221007186,0.785714285714,1.03571428571,0.427304380902,0.280701754386,0.187711926406,0.167111313692,0.142857142857,0.125,0.0,1.0,0.0,0.0,0.0
1108,2010,52.0,8.59069263797,0.774193548387,0.935483870968,0.462728110814,0.2,0.132062473928,0.167485692684,0.0645161290323,0.4,0.0,0.0,1.0,0.0,0.0
1108,2011,64.6428571429,11.1029334986,0.464285714286,0.964285714286,0.450512040978,0.116959064327,0.119157729253,0.156940183152,0.142857142857,0.125,0.0,1.0,0.0,0.0,0.0
1108,2012,51.4285714286,11.4679216737,0.714285714286,0.928571428571,0.421852036769,0.286549707602,0.131118127604,0.150484994816,0.25,0.122807017544,0.0,0.0,1.0,0.0,0.0
1108,2013,53.71875,13.9543827663,0.78125,0.65625,0.454523277798,0.125541125541,0.156421910966,0.154667246983,0.28125,0.291666666667,1.0,0.0,0.0,0.0,0.0
1108,2014,55.8214285714,9.8659668349,0.75,0.821428571429,0.439866960441,0.508771929825,0.140343536655,0.167150386657,0.321428571429,0.25,1.0,0.0,0.0,0.0,0.0
1108,2015,59.0666666667,10.5108591904,0.633333333333,1.0,0.434099021553,0.238095238095,0.147184461088,0.166321372991,0.166666666667,-0.0568181818182,0.0,0.0,0.0,1.0,0.0
1108,2016,54.3571428571,7.21733656482,0.821428571429,0.892857142857,0.432304555585,0.461988304094,0.179457807364,0.203209200821,0.464285714286,0.283422459893,1.0,0.0,0.0,0.0,0.0
1110,2003,50.0333333333,8.23149265105,0.933333333333,1.06666666667,0.478581882151,0.638888888889,0.278819473159,0.206568041974,0.533333333333,-0.2,0.0,0.0,1.0,0.0,0.0
1110,2004,51.5161290323,11.4858491712,0.935483870968,1.0,0.459427257789,0.0863636363636,0.196990262609,0.25493571114,0.58064516129,-0.27731092437,0.0,0.0,1.0,0.0,0.0
1110,2005,48.6428571429,7.80415029999,0.928571428571,0.928571428571,0.474579443275,0.3125,0.192124041223,0.247019183874,0.571428571429,-0.0233918128655,0.0,0.0,1.0,0.0,0.0
1110,2006,48.0,8.84792146697,1.03448275862,1.0,0.483738845534,0.358585858586,0.182477812464,0.218028677387,0.413793103448,0.62962962963,0.0,0.0,0.0,0.0,1.0
1110,2007,50.9,9.97704261344,0.933333333333,0.9,0.4601225733,0.41628959276,0.180733344301,0.187729802546,0.533333333333,-0.444444444444,0.0,0.0,1.0,0.0,0.0
1110,2008,48.59375,8.80930364133,0.90625,0.9375,0.4903176854,0.145098039216,0.255724232141,0.204662576733,0.65625,-0.192307692308,0.0,0.0,1.0,0.0,0.0
1110,2009,46.7741935484,9.61841871071,1.0,0.806451612903,0.457829367274,0.281512605042,0.227575905367,0.193135388332,0.774193548387,0.161616161616,0.0,0.0,0.0,0.0,1.0
1110,2010,48.4516129032,11.4566973417,0.935483870968,0.806451612903,0.449279994234,0.216666666667,0.199374715323,0.161153428732,0.354838709677,0.0666666666667,0.0,0.0,1.0,0.0,0.0
1110,2011,52.6774193548,10.2286756939,1.03225806452,0.967741935484,0.44658660307,0.00840336134454,0.1884357989,0.181265403657,0.709677419355,0.054347826087,1.0,0.0,0.0,0.0,0.0
1110,2012,53.064516129,11.2188397614,0.806451612903,0.774193548387,0.445999640477,0.516806722689,0.233577500798,0.182625160269,0.645161290323,-0.0952380952381,1.0,0.0,0.0,0.0,0.0
1110,2013,47.6,9.73652915571,0.9,0.866666666667,0.47970686631,0.361990950226,0.209132050317,0.250740984623,0.333333333333,0.310559006211,0.0,0.0,0.0,0.0,1.0
1110,2014,44.15625,8.8358119367,1.03125,0.78125,0.46958221154,0.285714285714,0.206089821236,0.157297179315,0.625,-0.327272727273,0.0,0.0,0.0,0.0,1.0
1110,2015,46.0909090909,8.81179478158,0.969696969697,1.09090909091,0.492725250311,0.318181818182,0.230736557865,0.183158231076,0.515151515152,0.155555555556,0.0,0.0,0.0,0.0,1.0
1110,2016,44.7419354839,10.708151854,1.03225806452,0.838709677419,0.483449472511,0.0482456140351,0.228549122129,0.140533374025,0.387096774194,0.791666666667,0.0,0.0,0.0,0.0,1.0
1111,2003,65.3846153846,12.1394461919,0.923076923077,1.0,0.457690246641,0.351515151515,0.170705676322,0.203893765102,0.615384615385,0.228571428571,0.0,1.0,0.0,0.0,0.0
1111,2004,54.1034482759,10.4722245815,0.965517241379,1.03448275862,0.512652034571,-0.00505050505051,0.199478842712,0.150789230714,0.275862068966,-0.00505050505051,1.0,0.0,0.0,0.0,0.0
1111,2005,52.5925925926,8.27535385838,0.962962962963,0.962962962963,0.445103597154,0.596590909091,0.245452913943,0.171950946914,0.555555555556,-0.171428571429,1.0,0.0,0.0,0.0,0.0
1111,2006,50.4642857143,10.3045554215,1.03571428571,0.928571428571,0.467120412747,0.266666666667,0.249101011618,0.214554079914,0.428571428571,0.192513368984,0.0,0.0,1.0,0.0,0.0
1111,2007,52.6206896552,9.92620555148,0.965517241379,1.03448275862,0.483719090882,0.215789473684,0.210095764862,0.213211095685,0.758620689655,-0.294444444444,1.0,0.0,0.0,0.0,0.0
1111,2008,49.7,10.5475932865,1.06666666667,0.9,0.479501316286,0.166666666667,0.213931057497,0.223962600215,0.566666666667,0.05,0.0,0.0,1.0,0.0,0.0
1111,2009,53.5666666667,11.0755503742,0.966666666667,0.933333333333,0.471628561941,0.108597285068,0.201214234735,0.178902066671,0.4,-0.027149321267,1.0,0.0,0.0,0.0,0.0
1111,2010,51.0967741935,12.8201789866,1.03225806452,0.838709677419,0.484578508134,0.346153846154,0.209203264618,0.236666058082,0.645161290323,-0.577272727273,0.0,0.0,1.0,0.0,0.0
1111,2011,56.8275862069,7.31470615325,0.931034482759,1.0,0.477777980961,0.331578947368,0.17235039181,0.181017927406,0.48275862069,-0.0555555555556,0.0,0.0,0.0,1.0,0.0
1111,2012,52.275862069,11.8408993135,1.0,0.896551724138,0.47616617254,0.348039215686,0.198892347931,0.145723777707,0.379310344828,-0.00595238095238,0.0,0.0,1.0,0.0,0.0
1111,2013,57.1379310345,8.85487814682,0.827586206897,1.0,0.44055096441,0.372549019608,0.180446798081,0.157332631289,0.448275862069,-0.136363636364,0.0,0.0,0.0,1.0,0.0
1111,2014,57.9615384615,8.41180489184,0.769230769231,1.0,0.458040418821,0.175,0.140476150399,0.155035814256,0.192307692308,-0.227272727273,0.0,0.0,0.0,1.0,0.0
1111,2015,51.8965517241,9.05674503019,0.862068965517,0.931034482759,0.467344768912,0.289215686275,0.205467571554,0.146019453416,0.413793103448,0.464285714286,0.0,0.0,1.0,0.0,0.0
1111,2016,56.6774193548,9.7686133331,0.806451612903,0.870967741935,0.50905615152,0.294871794872,0.242358885399,0.152308630712,0.290322580645,-0.054347826087,0.0,0.0,0.0,1.0,0.0
1112,2003,63.1428571429,8.20891243626,1.0,0.928571428571,0.548034980175,0.0871794871795,0.162934793042,0.179392960991,0.892857142857,-0.5,0.0,1.0,0.0,0.0,0.0
1112,2004,60.0344827586,10.4931363915,1.03448275862,1.03448275862,0.540825277122,0.366666666667,0.174002653776,0.22090326856,0.689655172414,-0.355555555556,0.0,0.0,0.0,1.0,0.0
1112,2005,54.4848484848,8.63177709151,1.0,1.0303030303,0.557627008272,0.231617647059,0.177653230007,0.194796658219,0.818181818182,0.075,1.0,0.0,0.0,0.0,0.0
1112,2006,57.7741935484,10.3237902517,0.935483870968,1.06451612903,0.582641367719,0.445378151261,0.11357476725,0.180585209868,0.612903225806,0.0877192982456,0.0,0.0,0.0,1.0,0.0
1112,2007,57.9,9.15517566076,0.966666666667,0.966666666667,0.606124664743,0.0446428571429,0.141540683752,0.264435943912,0.666666666667,-0.31746031746,0.0,0.0,0.0,1.0,0.0
1112,2008,55.0,9.45276883827,0.875,0.875,0.590564240002,0.125,0.190319459863,0.167528963324,0.5625,-0.381818181818,1.0,0.0,0.0,0.0,0.0
1112,2009,52.6875,10.3157802701,1.03125,0.90625,0.563686374163,0.490196078431,0.172726223289,0.259325203545,0.59375,-0.207729468599,1.0,0.0,0.0,0.0,0.0
1112,2010,57.9032258065,8.78010948569,0.903225806452,0.935483870968,0.556596434015,0.354166666667,0.174003948587,0.159061331743,0.516129032258,0.109649122807,0.0,0.0,0.0,1.0,0.0
1112,2011,57.7352941176,8.40745997577,0.970588235294,0.882352941176,0.538905316102,0.411764705882,0.215412508774,0.131718354355,0.794117647059,-0.0576923076923,0.0,0.0,0.0,1.0,0.0
1112,2012,55.5588235294,7.32861215714,0.970588235294,0.823529411765,0.5159798558,0.294117647059,0.214304826517,0.155088404387,0.676470588235,-0.391666666667,1.0,0.0,0.0,0.0,0.0
1112,2013,55.21875,10.8143702932,1.0,0.84375,0.559747752896,0.1875,0.217014274583,0.193799137987,0.78125,-0.159420289855,1.0,0.0,0.0,0.0,0.0
1112,2014,59.5,8.58204609353,0.852941176471,0.617647058824,0.576002250562,0.25,0.137912598606,0.152237341593,0.882352941176,-0.229249011858,0.0,0.0,0.0,1.0,0.0
1112,2015,60.7941176471,8.83100396422,0.941176470588,0.911764705882,0.551062723757,0.176470588235,0.128659320712,0.185287812597,0.911764705882,-0.428571428571,0.0,1.0,0.0,0.0,0.0
1112,2016,62.9393939394,10.4491010198,0.939393939394,0.818181818182,0.535359018908,0.411111111111,0.158603172902,0.178119936816,0.757575757576,-0.454545454545,0.0,1.0,0.0,0.0,0.0
1113,2003,59.3448275862,8.90134765908,0.965517241379,0.931034482759,0.56695343941,0.371428571429,0.10389588984,0.157892830378,0.620689655172,-0.166666666667,0.0,0.0,0.0,1.0,0.0
1113,2004,59.1111111111,11.7974356188,0.925925925926,1.03703703704,0.52441196327,0.216666666667,0.162267546389,0.173017623995,0.37037037037,0.00657894736842,0.0,0.0,0.0,1.0,0.0
1113,2005,56.7741935484,9.66336614029,0.967741935484,0.967741935484,0.558929109193,0.337606837607,0.18357077713,0.153581890779,0.58064516129,-0.336363636364,0.0,0.0,0.0,1.0,0.0
1113,2006,52.3214285714,9.38893585036,0.964285714286,1.03571428571,0.539062016705,0.197860962567,0.169615964956,0.193161933526,0.392857142857,-0.025,0.0,0.0,1.0,0.0,0.0
