Clutch_A,Clutch_B,SOS_A,SOS_B,Team_A,Team_B,WinPct_A,WinPct_B,clstr_0_A,clstr_0_B,clstr_1_A,clstr_1_B,clstr_2_A,clstr_2_B,d3P_A,d3P_B,deff_A,deff_B,home_adv_A,home_adv_B,o3P_A,o3P_B,oeff_A,oeff_B,poss_stdev_A,poss_stdev_B,total_poss_A,total_poss_B,Outcome
0.0185185185185,-0.474358974359,0.564577704247,0.574954769839,1163,1210,0.818181818182,0.71875,0.0,0.0,0.0,0.0,1.0,1.0,0.178325201323,0.169172553546,0.515151515152,0.84375,0.277777777778,0.152941176471,0.159304086679,0.188240055515,0.969696969697,1.0,10.7257478372,8.84613092024,57.3333333333,58.0625,9
-0.25,-0.474358974359,0.575455863064,0.574954769839,1242,1210,0.714285714286,0.71875,0.0,0.0,0.0,0.0,1.0,1.0,0.183766892994,0.169172553546,0.928571428571,0.84375,0.389743589744,0.152941176471,0.153059430052,0.188240055515,1.03571428571,1.0,8.91961455499,8.84613092024,57.3214285714,58.0625,-8
-0.202380952381,-0.474358974359,0.533793024294,0.574954769839,1329,1210,0.896551724138,0.71875,0.0,0.0,1.0,0.0,0.0,1.0,0.160652095577,0.169172553546,0.931034482759,0.84375,0.2,0.152941176471,0.121120875549,0.188240055515,1.0,1.0,9.69345419276,8.84613092024,57.0344827586,58.0625,-2
-0.4,-0.474358974359,0.541420162786,0.574954769839,1305,1210,0.733333333333,0.71875,0.0,0.0,0.0,0.0,1.0,1.0,0.145600835393,0.169172553546,0.9,0.84375,0.5,0.152941176471,0.128457905836,0.188240055515,0.933333333333,1.0,9.58477000725,8.84613092024,59.1666666667,58.0625,-5
0.012987012987,-0.474358974359,0.563507449058,0.574954769839,1130,1210,0.71875,0.71875,0.0,0.0,1.0,0.0,0.0,1.0,0.189776848249,0.169172553546,1.0625,0.84375,0.1875,0.152941176471,0.104677786673,0.188240055515,0.90625,1.0,10.3967659364,8.84613092024,55.1875,58.0625,-3
0.0606060606061,-0.474358974359,0.512800169729,0.574954769839,1320,1210,0.689655172414,0.71875,0.0,0.0,1.0,0.0,0.0,1.0,0.159866320761,0.169172553546,0.965517241379,0.84375,0.228571428571,0.152941176471,0.207703937335,0.188240055515,0.931034482759,1.0,9.91205167828,8.84613092024,55.0344827586,58.0625,-5
0.111111111111,0.0323886639676,0.541624217391,0.519240152666,1177,1173,0.7,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.23475338034,0.229658457451,0.966666666667,0.875,0.0666666666667,0.190476190476,0.14379131098,0.190454267819,1.0,1.03125,8.94613510592,9.86358568578,52.3666666667,49.75,7
0.08,-0.212121212121,0.511551343042,0.474242378243,1211,1434,0.931034482759,0.586206896552,0.0,0.0,1.0,1.0,0.0,0.0,0.237973579526,0.152933367456,0.827586206897,0.931034482759,0.125,0.166666666667,0.163774890747,0.145128861934,1.03448275862,0.965517241379,9.64173501955,9.42444677657,57.0344827586,55.0344827586,27
0.08,-0.4,0.511551343042,0.541420162786,1211,1305,0.931034482759,0.733333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.237973579526,0.145600835393,0.827586206897,0.9,0.125,0.5,0.163774890747,0.128457905836,1.03448275862,0.933333333333,9.64173501955,9.58477000725,57.0344827586,59.1666666667,-19
-0.441558441558,-0.4,0.565606981589,0.541420162786,1277,1305,0.620689655172,0.733333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.179559923886,0.145600835393,1.0,0.9,0.457142857143,0.5,0.187332001483,0.128457905836,1.06896551724,0.933333333333,10.2262580977,9.58477000725,49.1724137931,59.1666666667,-6
-0.149350649351,-0.227272727273,0.486737725793,0.598696748736,1264,1196,0.827586206897,0.666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.142330371915,0.201232857146,0.965517241379,0.966666666667,0.0809523809524,0.133333333333,0.153385887393,0.226175820071,0.827586206897,1.06666666667,8.54198555614,9.68498066982,60.4137931034,53.8333333333,15
-0.149350649351,-0.333333333333,0.486737725793,0.579238447005,1264,1448,0.827586206897,0.678571428571,0.0,0.0,0.0,0.0,1.0,1.0,0.142330371915,0.201544145154,0.965517241379,1.0,0.0809523809524,0.261538461538,0.153385887393,0.184066516261,0.827586206897,0.964285714286,8.54198555614,11.2409869833,60.4137931034,62.2857142857,-4
0.206349206349,0.05,0.598499015124,0.508019409011,1268,1431,0.633333333333,0.758620689655,0.0,0.0,0.0,0.0,1.0,1.0,0.210364313241,0.208800988332,0.866666666667,1.0,0.25,0.361904761905,0.125887516891,0.157229180887,0.866666666667,0.931034482759,11.8610732007,10.1865602562,62.9333333333,59.1379310345,3
0.04,-0.176923076923,0.539455698892,0.465905382487,1386,1251,0.964285714286,0.548387096774,0.0,0.0,0.0,1.0,1.0,0.0,0.14535916903,0.155096578358,0.892857142857,0.967741935484,0.0526315789474,0.563025210084,0.264996209839,0.178035902876,0.964285714286,1.0,5.80309623614,10.3188938309,57.25,51.7096774194,19
0.04,-0.641025641026,0.539455698892,0.557278769577,1386,1403,0.964285714286,0.6875,0.0,0.0,0.0,0.0,1.0,1.0,0.14535916903,0.185331365403,0.892857142857,1.03125,0.0526315789474,0.5,0.264996209839,0.0975568052735,0.964285714286,0.96875,5.80309623614,9.70653047546,57.25,58.90625,5
-0.0368421052632,-0.641025641026,0.539807047713,0.557278769577,1150,1403,0.724137931034,0.6875,0.0,0.0,0.0,0.0,1.0,1.0,0.196278870498,0.185331365403,0.965517241379,1.03125,0.0817307692308,0.5,0.192683078553,0.0975568052735,1.0,0.96875,9.65972798932,9.70653047546,59.1034482759,58.90625,-3
0.04,-0.202380952381,0.539455698892,0.533793024294,1386,1329,0.964285714286,0.896551724138,0.0,0.0,0.0,1.0,1.0,0.0,0.14535916903,0.160652095577,0.892857142857,0.931034482759,0.0526315789474,0.2,0.264996209839,0.121120875549,0.964285714286,1.0,5.80309623614,9.69345419276,57.25,57.0344827586,-2
-0.182608695652,-0.202380952381,0.535475460612,0.533793024294,1272,1329,0.75,0.896551724138,0.0,0.0,0.0,1.0,1.0,0.0,0.215209525525,0.160652095577,0.964285714286,0.931034482759,0.538461538462,0.2,0.240651656765,0.121120875549,0.928571428571,1.0,9.70701758916,9.69345419276,58.1785714286,57.0344827586,-17
0.04,0.256684491979,0.50307963763,0.439607651119,1390,1427,0.966666666667,0.571428571429,0.0,0.0,1.0,1.0,0.0,0.0,0.211454787696,0.211130707319,0.866666666667,1.0,0.0625,0.0820512820513,0.144175479211,0.198903311035,1.0,1.0,8.17263446038,13.1890506937,52.6333333333,53.6071428571,26
0.04,-0.147058823529,0.50307963763,0.60200389245,1390,1104,0.966666666667,0.586206896552,0.0,0.0,1.0,1.0,0.0,0.0,0.211454787696,0.218261561786,0.866666666667,0.965517241379,0.0625,0.304761904762,0.144175479211,0.203916369658,1.0,1.0,8.17263446038,10.8070857981,52.6333333333,55.6896551724,-3
-0.047619047619,-0.267045454545,0.56815575122,0.548472038353,1393,1140,0.75,0.703703703704,0.0,0.0,1.0,1.0,0.0,0.0,0.170332703588,0.177219235702,0.857142857143,0.962962962963,0.187165775401,0.5,0.116023831524,0.148627578304,0.964285714286,1.07407407407,11.9679355564,9.72045160922,56.75,52.4444444444,5
-0.333333333333,0.147727272727,0.579238447005,0.488741655629,1448,1433,0.678571428571,0.766666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.201544145154,0.1755986896,1.0,0.933333333333,0.261538461538,0.169642857143,0.184066516261,0.18303063098,0.964285714286,1.06666666667,11.2409869833,8.33190792407,62.2857142857,48.4,1
-0.333333333333,0.04,0.579238447005,0.539455698892,1448,1386,0.678571428571,0.964285714286,0.0,0.0,0.0,0.0,1.0,1.0,0.201544145154,0.14535916903,1.0,0.892857142857,0.261538461538,0.0526315789474,0.184066516261,0.264996209839,0.964285714286,0.964285714286,11.2409869833,5.80309623614,62.2857142857,57.25,-4
0.0416666666667,-0.0961538461538,0.533065167722,0.463114919028,1228,1293,0.8,0.833333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.173285582947,0.176498121693,0.933333333333,0.9,0.217194570136,0.178571428571,0.197276253195,0.162020649345,0.966666666667,0.966666666667,10.9704409534,9.89072478545,53.8333333333,57.6333333333,19
0.0416666666667,-0.238636363636,0.533065167722,0.55882418471,1228,1153,0.8,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.173285582947,0.193336995326,0.933333333333,0.866666666667,0.217194570136,0.294642857143,0.197276253195,0.19050924647,0.966666666667,0.933333333333,10.9704409534,10.263426866,53.8333333333,59.2,24
-0.274509803922,-0.238636363636,0.462195211805,0.55882418471,1190,1153,0.827586206897,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.203817525743,0.193336995326,0.965517241379,0.866666666667,0.263157894737,0.294642857143,0.155033785114,0.19050924647,0.965517241379,0.933333333333,11.9580547704,10.263426866,59.0689655172,59.2,-3
-0.25,-0.151515151515,0.575455863064,0.459855408217,1242,1227,0.714285714286,0.774193548387,0.0,0.0,0.0,1.0,1.0,0.0,0.183766892994,0.202153368961,0.928571428571,0.967741935484,0.389743589744,0.232456140351,0.153059430052,0.134918732912,1.03571428571,0.967741935484,8.91961455499,10.0162233992,57.3214285714,55.5161290323,25
-0.182608695652,-0.159340659341,0.535475460612,0.535684152623,1272,1376,0.75,0.69696969697,0.0,0.0,0.0,1.0,1.0,0.0,0.215209525525,0.182097481168,0.964285714286,0.878787878788,0.538461538462,0.261029411765,0.240651656765,0.19053771272,0.928571428571,0.939393939394,9.70701758916,8.27178024882,58.1785714286,54.7878787879,16
-0.378787878788,-0.458333333333,0.580818138694,0.502880523225,1301,1418,0.689655172414,0.692307692308,0.0,0.0,1.0,1.0,0.0,0.0,0.170567637138,0.180616401169,1.03448275862,1.07692307692,0.413461538462,0.3375,0.244955518109,0.227902588574,1.0,0.923076923077,8.36439203931,9.93052791222,53.0344827586,55.1538461538,9
-0.202380952381,-0.0909090909091,0.533793024294,0.485611227409,1329,1186,0.896551724138,0.571428571429,0.0,0.0,1.0,1.0,0.0,0.0,0.160652095577,0.160269675925,0.931034482759,1.03571428571,0.2,0.55614973262,0.121120875549,0.18064804676,1.0,0.964285714286,9.69345419276,12.6901932724,57.0344827586,51.8214285714,19
-0.202380952381,-0.666666666667,0.533793024294,0.541892080123,1329,1338,0.896551724138,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.160652095577,0.18959172421,0.931034482759,0.875,0.2,0.178137651822,0.121120875549,0.119748491065,1.0,0.96875,9.69345419276,8.48997273828,57.0344827586,51.28125,12
-0.166666666667,-0.666666666667,0.550239771401,0.541892080123,1458,1338,0.8,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.163539079051,0.18959172421,0.966666666667,0.875,0.4,0.178137651822,0.172007103237,0.119748491065,0.933333333333,0.96875,9.2119986724,8.48997273828,55.9666666667,51.28125,-4
0.0654761904762,-0.666666666667,0.4598230763,0.541892080123,1416,1338,0.827586206897,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.202279825341,0.18959172421,0.931034482759,0.875,0.151960784314,0.178137651822,0.223519013378,0.119748491065,1.06896551724,0.96875,7.27655659375,8.48997273828,47.3448275862,51.28125,-9
0.015873015873,-0.190476190476,0.481422708406,0.567655082857,1334,1344,0.766666666667,0.714285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.198273044103,0.186189659401,0.966666666667,1.0,0.25,0.0410256410256,0.172651505636,0.225294639613,0.933333333333,1.07142857143,8.9701932987,9.32227235736,51.1333333333,50.3571428571,8
0.015873015873,-0.25,0.481422708406,0.575455863064,1334,1242,0.766666666667,0.714285714286,1.0,0.0,0.0,0.0,0.0,1.0,0.198273044103,0.183766892994,0.966666666667,0.928571428571,0.25,0.389743589744,0.172651505636,0.153059430052,0.933333333333,1.03571428571,8.9701932987,8.91961455499,51.1333333333,57.3214285714,-15
-0.261904761905,-0.25,0.554565726406,0.575455863064,1412,1242,0.689655172414,0.714285714286,0.0,0.0,0.0,0.0,1.0,1.0,0.155224689244,0.183766892994,1.0,0.928571428571,0.504761904762,0.389743589744,0.175560124989,0.153059430052,0.965517241379,1.03571428571,7.93756424279,8.91961455499,59.1724137931,57.3214285714,-26
-0.261904761905,-0.0113636363636,0.554565726406,0.530514433921,1412,1449,0.689655172414,0.633333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.155224689244,0.154159196641,1.0,1.03333333333,0.504761904762,0.285714285714,0.175560124989,0.160735903492,0.965517241379,0.933333333333,7.93756424279,12.7360471321,59.1724137931,62.0,2
-0.166666666667,-0.333333333333,0.550239771401,0.553106829436,1458,1350,0.8,0.625,0.0,0.0,1.0,1.0,0.0,0.0,0.163539079051,0.169309351549,0.966666666667,0.875,0.4,0.113360323887,0.172007103237,0.177854318551,0.933333333333,0.90625,9.2119986724,7.95526808615,55.9666666667,52.0625,12
-0.288888888889,-0.425,0.584523846087,0.568938738505,1181,1371,0.84375,0.678571428571,0.0,0.0,0.0,1.0,1.0,0.0,0.149093487506,0.160337924671,0.90625,0.857142857143,0.16862745098,0.405128205128,0.184123273697,0.165905854239,1.0,0.964285714286,8.25103854656,7.80991094666,58.28125,55.4285714286,28
-0.355555555556,-0.425,0.540825277122,0.568938738505,1112,1371,0.689655172414,0.678571428571,0.0,0.0,0.0,1.0,1.0,0.0,0.22090326856,0.160337924671,1.03448275862,0.857142857143,0.366666666667,0.405128205128,0.174002653776,0.165905854239,1.03448275862,0.964285714286,10.4931363915,7.80991094666,60.0344827586,55.4285714286,-4
-0.12,-0.378787878788,0.563646247755,0.580818138694,1435,1301,0.7,0.689655172414,0.0,0.0,1.0,1.0,0.0,0.0,0.231796469708,0.170567637138,0.9,1.03448275862,0.420814479638,0.413461538462,0.218491927874,0.244955518109,0.966666666667,1.0,7.5475504133,8.36439203931,57.0,53.0344827586,2
0.0603448275862,0.05,0.54624448626,0.568779874413,1462,1400,0.69696969697,0.766666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.175990658094,0.176073432409,0.939393939394,0.833333333333,0.224264705882,0.366071428571,0.223886459528,0.181229986638,0.969696969697,0.9,9.2444700915,9.61225271718,54.9090909091,60.4666666667,8
-0.27380952381,0.05,0.439502915648,0.568779874413,1343,1400,0.730769230769,0.766666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.171666170109,0.176073432409,0.769230769231,0.833333333333,0.151515151515,0.366071428571,0.204435688021,0.181229986638,1.03846153846,0.9,10.1999245849,9.61225271718,43.0384615385,60.4666666667,-17
-0.619883040936,0.05,0.594127751499,0.568779874413,1314,1400,0.642857142857,0.766666666667,0.0,0.0,0.0,0.0,1.0,1.0,0.216087564479,0.176073432409,1.0,0.833333333333,0.428571428571,0.366071428571,0.161738748364,0.181229986638,1.0,0.9,13.8546403129,9.61225271718,62.8928571429,60.4666666667,-3
0.075,-0.96,0.557627008272,0.479491934177,1112,1429,0.818181818182,0.774193548387,0.0,1.0,1.0,0.0,0.0,0.0,0.194796658219,0.22373345857,1.0303030303,0.903225806452,0.231617647059,0.308333333333,0.177653230007,0.156296274781,1.0,1.03225806452,8.63177709151,7.79095146508,54.4848484848,51.0322580645,13
0.075,-0.15350877193,0.557627008272,0.526111999886,1112,1412,0.818181818182,0.677419354839,0.0,0.0,1.0,0.0,0.0,1.0,0.194796658219,0.206986716153,1.0303030303,1.12903225806,0.231617647059,0.197478991597,0.177653230007,0.171380623017,1.0,0.935483870968,8.63177709151,8.63849847566,54.4848484848,61.9032258065,22
0.075,-0.369565217391,0.557627008272,0.586286632959,1112,1329,0.818181818182,0.793103448276,0.0,0.0,1.0,1.0,0.0,0.0,0.194796658219,0.168769619406,1.0303030303,0.931034482759,0.231617647059,0.235576923077,0.177653230007,0.191320710879,1.0,1.03448275862,8.63177709151,10.1757947124,54.4848484848,53.2413793103,1
-0.375,-0.369565217391,0.535667726282,0.586286632959,1356,1329,0.78125,0.793103448276,1.0,0.0,0.0,1.0,0.0,0.0,0.161418314492,0.168769619406,1.0,0.931034482759,0.388888888889,0.235576923077,0.186516692611,0.191320710879,1.0,1.03448275862,7.88603297793,10.1757947124,49.0625,53.2413793103,-8
-0.222222222222,-0.369565217391,0.436823282841,0.586286632959,1368,1329,0.703703703704,0.793103448276,1.0,0.0,0.0,1.0,0.0,0.0,0.168861944453,0.168769619406,1.0,0.931034482759,0.311764705882,0.235576923077,0.105208009281,0.191320710879,0.962962962963,1.03448275862,9.69197982532,10.1757947124,47.3703703704,53.2413793103,-13
0.075,-0.5,0.557627008272,0.54148989964,1112,1228,0.818181818182,0.969696969697,0.0,0.0,1.0,1.0,0.0,0.0,0.194796658219,0.203292630142,1.0303030303,0.878787878788,0.231617647059,0.0555555555556,0.177653230007,0.238668998481,1.0,1.06060606061,8.63177709151,8.19864641452,54.4848484848,55.0303030303,-1
-0.404761904762,-0.5,0.510243528074,0.54148989964,1305,1228,0.793103448276,0.969696969697,0.0,0.0,1.0,1.0,0.0,0.0,0.185326347672,0.203292630142,0.827586206897,0.878787878788,-0.0961538461538,0.0555555555556,0.0723262259749,0.238668998481,0.965517241379,1.06060606061,7.86226881606,8.19864641452,54.6206896552,55.0303030303,-12
-0.166666666667,-0.5,0.442590247884,0.54148989964,1192,1228,0.612903225806,0.969696969697,0.0,0.0,1.0,1.0,0.0,0.0,0.162937435502,0.203292630142,0.935483870968,0.878787878788,0.31512605042,0.0555555555556,0.184703800843,0.238668998481,0.967741935484,1.06060606061,9.05716611665,8.19864641452,56.0322580645,55.0303030303,-12
-0.34,-0.25,0.54441715127,0.551881249274,1153,1234,0.774193548387,0.65625,0.0,0.0,0.0,1.0,1.0,0.0,0.222096702709,0.188405380296,0.709677419355,0.9375,0.239495798319,0.3125,0.170870838759,0.174107544258,0.935483870968,0.9375,9.41195761978,10.1518709542,59.5806451613,55.3125,12
-0.154761904762,0.185185185185,0.53445871981,0.431037433801,1211,1457,0.862068965517,0.827586206897,0.0,1.0,0.0,0.0,1.0,0.0,0.248563680993,0.216485668843,0.896551724138,0.931034482759,0.25,0.3125,0.123432442857,0.206532092766,1.03448275862,0.931034482759,9.41464114984,8.71977538464,57.275862069,49.9655172414,10
-0.404761904762,-0.487012987013,0.510243528074,0.548922181085,1305,1400,0.793103448276,0.655172413793,0.0,0.0,1.0,1.0,0.0,0.0,0.185326347672,0.218881018615,0.827586206897,0.862068965517,-0.0961538461538,0.490384615385,0.0723262259749,0.205720214659,0.965517241379,1.0,7.86226881606,9.76749409453,54.6206896552,56.7586206897,4
-0.077380952381,-0.134615384615,0.557395242821,0.461701121028,1328,1310,0.774193548387,0.689655172414,0.0,0.0,1.0,0.0,0.0,1.0,0.115691147463,0.169062714269,0.935483870968,0.965517241379,0.308333333333,0.5625,0.183139332122,0.221817825393,1.03225806452,1.0,9.20507106618,10.2900066304,53.0,65.7931034483,17
-0.077380952381,-0.555555555556,0.557395242821,0.503588555095,1328,1428,0.774193548387,0.833333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.115691147463,0.20663377659,0.935483870968,0.866666666667,0.308333333333,0.3125,0.183139332122,0.129055544053,1.03225806452,1.1,9.20507106618,9.95368585344,53.0,46.4,-9
0.0310559006211,-0.555555555556,0.552222352474,0.503588555095,1246,1428,0.833333333333,0.833333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.22679835921,0.20663377659,0.933333333333,0.866666666667,0.2,0.3125,0.176502082159,0.129055544053,0.933333333333,1.1,9.50529193201,9.95368585344,56.8333333333,46.4,10
0.0272727272727,-0.555555555556,0.503208627143,0.503588555095,1431,1428,0.78125,0.833333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.195070061605,0.20663377659,1.03125,0.866666666667,0.1875,0.3125,0.163808129299,0.129055544053,0.96875,1.1,9.97895972017,9.95368585344,59.03125,46.4,-6
-0.0297619047619,-0.333333333333,0.488213888577,0.541204578376,1334,1338,0.896551724138,0.714285714286,1.0,0.0,0.0,1.0,0.0,0.0,0.234689700736,0.214298485675,0.965517241379,0.75,0.0480769230769,0.128342245989,0.178878546455,0.162510194649,1.0,1.07142857143,8.81850383298,9.2650563863,49.8620689655,51.7142857143,8
-0.0297619047619,0.208333333333,0.488213888577,0.561480910293,1334,1449,0.896551724138,0.838709677419,1.0,0.0,0.0,0.0,0.0,1.0,0.234689700736,0.152426067547,0.965517241379,1.0,0.0480769230769,0.294117647059,0.178878546455,0.179793816453,1.0,1.0,8.81850383298,10.4106025359,49.8620689655,59.7741935484,-18
-0.287878787879,0.208333333333,0.537626850673,0.561480910293,1257,1449,0.870967741935,0.838709677419,0.0,0.0,0.0,0.0,1.0,1.0,0.202552459162,0.152426067547,0.870967741935,1.0,0.0252100840336,0.294117647059,0.249957887544,0.179793816453,1.0,1.0,11.3506193285,10.4106025359,57.3548387097,59.7741935484,14
0.0,0.208333333333,0.461336468806,0.561480910293,1285,1449,0.571428571429,0.838709677419,0.0,0.0,1.0,0.0,0.0,1.0,0.199887184405,0.152426067547,0.964285714286,1.0,0.458333333333,0.294117647059,0.167427820633,0.179793816453,1.0,1.0,10.5901896301,10.4106025359,51.8214285714,59.7741935484,-11
-0.15350877193,-0.0333333333333,0.526111999886,0.55791764284,1412,1261,0.677419354839,0.689655172414,0.0,0.0,0.0,1.0,1.0,0.0,0.206986716153,0.219939904393,1.12903225806,0.931034482759,0.197478991597,0.504761904762,0.171380623017,0.190825947137,0.935483870968,0.965517241379,8.63849847566,9.67297795216,61.9032258065,56.9310344828,14
-0.0142857142857,-0.294736842105,0.484229455816,0.605454068076,1137,1242,0.709677419355,0.793103448276,1.0,0.0,0.0,1.0,0.0,0.0,0.206535799947,0.191215742229,0.903225806452,0.793103448276,0.367521367521,0.322115384615,0.211673400436,0.182859216843,1.0,1.0,9.09247591581,8.38204155857,45.8387096774,54.4827586207,1
-0.0142857142857,0.32,0.484229455816,0.56960095765,1137,1458,0.709677419355,0.733333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.206535799947,0.169954960814,0.903225806452,0.933333333333,0.367521367521,0.4375,0.211673400436,0.226214366419,1.0,0.933333333333,9.09247591581,9.4043276905,45.8387096774,54.2,-9
-0.357142857143,0.119047619048,0.573908220422,0.454563534773,1163,1416,0.758620689655,0.724137931034,0.0,1.0,0.0,0.0,1.0,0.0,0.198600361997,0.182885360767,0.620689655172,0.931034482759,0.156862745098,0.0817307692308,0.129422161449,0.25425843983,1.0,1.13793103448,11.6393887064,10.1414867596,59.2413793103,45.275862069,6
