Clutch_L,Clutch_W,SOS_L,SOS_W,WinPct_L,WinPct_W,d3P_L,d3P_W,deff_L,deff_W,home_adv_L,home_adv_W,o3P_L,o3P_W,oeff_L,oeff_W,poss_stdev_L,poss_stdev_W,total_poss_L,total_poss_W
-0.346153846154,-0.333333333333,0.481529605173,0.543243744698,0.8,0.678571428571,0.197204572925,0.200094893447,1.13333333333,0.857142857143,0.194444444444,0.458333333333,0.194289073431,0.167760874642,0.9,0.964285714286,10.4521350181,9.84932785825,55.8333333333,61.75
-0.126262626263,-0.461904761905,0.548334722132,0.56953977788,0.645161290323,0.612903225806,0.202050101736,0.190955148723,0.774193548387,0.870967741935,0.558333333333,0.541666666667,0.127339460783,0.146408314328,0.870967741935,0.967741935484,9.49646227281,9.49453719563,60.1290322581,51.2903225806
0.191304347826,-0.22,0.565395835881,0.542048204497,0.642857142857,0.677419354839,0.167700671588,0.204370989191,0.892857142857,0.935483870968,0.625641025641,0.504273504274,0.140705942763,0.186088739137,0.892857142857,1.0,10.2686145338,9.7534113139,59.5,52.935483871
-0.0166666666667,-0.264367816092,0.46277049127,0.5567393256,0.59375,0.90625,0.189794503794,0.180743191344,1.0625,0.9375,0.203463203463,0.0283400809717,0.184314315878,0.150814497675,0.96875,0.96875,8.61731190779,9.55032299741,52.75,55.78125
0.146153846154,-0.32,0.473529664444,0.534390310714,0.677419354839,0.866666666667,0.180611808655,0.18091378084,1.06451612903,0.733333333333,0.495833333333,0.285714285714,0.191779433089,0.171435478013,0.967741935484,1.06666666667,7.79605635072,9.87188041806,52.6129032258,53.1666666667
-0.194805194805,-0.409090909091,0.44909749304,0.547928229315,0.862068965517,0.821428571429,0.177349272936,0.201814152512,0.862068965517,0.964285714286,0.222222222222,0.270833333333,0.153736109746,0.151219881342,1.03448275862,1.03571428571,8.96586300963,9.27447427167,51.6206896552,55.6428571429
-0.363095238095,0.131313131313,0.498932024735,0.536381662167,0.709677419355,0.827586206897,0.171778957139,0.188266519033,0.806451612903,0.896551724138,0.252100840336,0.308080808081,0.186443233463,0.210859318759,1.06451612903,1.03448275862,9.9889185913,9.85785676004,53.6129032258,53.0344827586
-0.0947368421053,-0.3,0.469219010621,0.537705464383,0.862068965517,0.758620689655,0.186427095126,0.181662466943,1.03448275862,0.965517241379,0.235294117647,0.441176470588,0.163284675481,0.186484624619,0.931034482759,0.965517241379,7.72782063862,9.95371059856,58.8275862069,55.1724137931
-0.031746031746,-0.136904761905,0.499835362683,0.579137474941,0.8,0.677419354839,0.184173336286,0.183164948453,1.03333333333,0.903225806452,0.375,0.495833333333,0.164488034233,0.215979485976,1.0,0.967741935484,6.49880625643,9.67315318152,56.2,53.3548387097
-0.428571428571,0.114285714286,0.567456484085,0.553839103661,0.607142857143,0.625,0.202004692338,0.145020207196,0.892857142857,0.75,0.558974358974,0.466666666667,0.185087992702,0.221097544052,0.928571428571,0.9375,7.84775774265,12.8734535557,54.4285714286,58.375
-0.205741626794,0.310344827586,0.547325259431,0.515776825706,0.766666666667,0.71875,0.152465281074,0.153282326657,0.833333333333,0.90625,0.333333333333,0.3125,0.221115641269,0.236235853605,0.933333333333,0.96875,10.3121399275,8.53827955398,49.0666666667,59.53125
-0.298701298701,-0.5,0.451787004518,0.548034980175,0.655172413793,0.892857142857,0.23318809271,0.179392960991,0.965517241379,0.928571428571,0.373684210526,0.0871794871795,0.157913916183,0.162934793042,0.931034482759,1.0,10.4931363915,8.20891243626,52.0344827586,63.1428571429
0.0277777777778,-0.307692307692,0.473118432355,0.5741714176,0.733333333333,0.766666666667,0.197974897267,0.208350549508,0.966666666667,0.9,0.199095022624,0.303571428571,0.120443445852,0.113442425695,1.0,0.933333333333,7.81069116991,9.58261116719,49.4,61.6333333333
0.05,-0.72,0.53699404342,0.548456237641,0.566666666667,0.8,0.158903331769,0.141412640511,0.966666666667,1.0,0.392857142857,0.4,0.111844327208,0.181428062079,1.03333333333,1.0,12.3839439988,10.3894840733,52.5,64.7
-0.220238095238,-0.375,0.495956892735,0.536605290826,0.741935483871,0.8,0.136275582015,0.1881843068,0.903225806452,1.0,0.5,0.375,0.220314804208,0.204374602294,0.967741935484,1.0,11.0444848301,8.48426535539,52.2258064516,54.5
-0.0227272727273,-0.217171717172,0.5001772668,0.57710994283,0.766666666667,0.709677419355,0.171930749394,0.18244788436,1.0,0.838709677419,0.388888888889,0.341666666667,0.208332620596,0.21682447397,1.03333333333,0.903225806452,13.2302770147,12.9582456001,56.1666666667,63.8709677419
0.0105263157895,-0.0274725274725,0.494969245918,0.498915077571,0.793103448276,0.878787878788,0.137658538886,0.152497696039,1.0,0.969696969697,0.210784313725,0.25,0.177642256454,0.206430507391,1.03448275862,1.0,10.5648361817,9.05005022588,51.5172413793,55.8181818182
-0.166666666667,-0.404761904762,0.56695343941,0.522585109649,0.620689655172,0.793103448276,0.157892830378,0.179365413738,0.931034482759,0.896551724138,0.371428571429,0.182692307692,0.10389588984,0.18998140507,0.965517241379,0.965517241379,8.90134765908,9.88642399002,59.3448275862,58.2068965517
-0.0619047619048,-0.136363636364,0.512741879447,0.578302118308,0.741935483871,0.607142857143,0.226564518369,0.193830011586,0.967741935484,0.857142857143,0.179487179487,0.415384615385,0.191230643276,0.202899627997,1.0,0.75,8.6648467899,11.1005505369,55.7096774194,58.5
0.166666666667,-0.288888888889,0.434840003886,0.584523846087,0.533333333333,0.84375,0.185823407245,0.149093487506,0.933333333333,0.90625,0.162679425837,0.16862745098,0.178770646975,0.184123273697,1.03333333333,1.0,8.50348136955,8.25103854656,45.3666666667,58.28125
0.257142857143,-0.333333333333,0.471432095224,0.544143285102,0.65625,0.892857142857,0.232607938941,0.210997548,0.9375,1.0,0.578947368421,-0.0714285714286,0.214300552921,0.165600799329,0.90625,0.964285714286,8.66159254894,9.73511616636,56.40625,55.5714285714
-0.27380952381,0.05,0.439502915648,0.568779874413,0.730769230769,0.766666666667,0.171666170109,0.176073432409,0.769230769231,0.833333333333,0.151515151515,0.366071428571,0.204435688021,0.181229986638,1.03846153846,0.9,10.1999245849,9.61225271718,43.0384615385,60.4666666667
-0.274509803922,-0.238636363636,0.462195211805,0.55882418471,0.827586206897,0.8,0.203817525743,0.193336995326,0.965517241379,0.866666666667,0.263157894737,0.294642857143,0.155033785114,0.19050924647,0.965517241379,0.933333333333,11.9580547704,10.263426866,59.0689655172,59.2
-0.0961538461538,0.0416666666667,0.463114919028,0.533065167722,0.833333333333,0.8,0.176498121693,0.173285582947,0.9,0.933333333333,0.178571428571,0.217194570136,0.162020649345,0.197276253195,0.966666666667,0.966666666667,9.89072478545,10.9704409534,57.6333333333,53.8333333333
0.0952380952381,-0.619883040936,0.471848197466,0.594127751499,0.785714285714,0.642857142857,0.130643634539,0.216087564479,1.14285714286,1.0,0.4,0.428571428571,0.317869665192,0.161738748364,1.0,1.0,8.97497991921,13.8546403129,42.5714285714,62.8928571429
-0.720779220779,0.0603448275862,0.572870289718,0.54624448626,0.689655172414,0.69696969697,0.189443673418,0.175990658094,0.862068965517,0.939393939394,0.366666666667,0.224264705882,0.225404527892,0.223886459528,0.965517241379,0.969696969697,9.97039954039,9.2444700915,57.8620689655,54.9090909091
-0.355555555556,-0.425,0.540825277122,0.568938738505,0.689655172414,0.678571428571,0.22090326856,0.160337924671,1.03448275862,0.857142857143,0.366666666667,0.405128205128,0.174002653776,0.165905854239,1.03448275862,0.964285714286,10.4931363915,7.80991094666,60.0344827586,55.4285714286
0.256684491979,0.04,0.439607651119,0.50307963763,0.571428571429,0.966666666667,0.211130707319,0.211454787696,1.0,0.866666666667,0.0820512820513,0.0625,0.198903311035,0.144175479211,1.0,1.0,13.1890506937,8.17263446038,53.6071428571,52.6333333333
-0.0952380952381,0.0185185185185,0.442015816357,0.564577704247,0.733333333333,0.818181818182,0.205297633738,0.178325201323,0.966666666667,0.515151515152,0.166666666667,0.277777777778,0.196560422509,0.159304086679,0.866666666667,0.969696969697,9.43026431536,10.7257478372,54.0333333333,57.3333333333
-0.458333333333,-0.378787878788,0.502880523225,0.580818138694,0.692307692308,0.689655172414,0.180616401169,0.170567637138,1.07692307692,1.03448275862,0.3375,0.413461538462,0.227902588574,0.244955518109,0.923076923077,1.0,9.93052791222,8.36439203931,55.1538461538,53.0344827586
0.05,0.206349206349,0.508019409011,0.598499015124,0.758620689655,0.633333333333,0.208800988332,0.210364313241,1.0,0.866666666667,0.361904761905,0.25,0.157229180887,0.125887516891,0.931034482759,0.866666666667,10.1865602562,11.8610732007,59.1379310345,62.9333333333
-0.267045454545,-0.047619047619,0.548472038353,0.56815575122,0.703703703704,0.75,0.177219235702,0.170332703588,0.962962962963,0.857142857143,0.5,0.187165775401,0.148627578304,0.116023831524,1.07407407407,0.964285714286,9.72045160922,11.9679355564,52.4444444444,56.75
-0.08,-0.12,0.475930044898,0.563646247755,0.866666666667,0.7,0.190799118349,0.231796469708,0.966666666667,0.9,0.235294117647,0.420814479638,0.185144386758,0.218491927874,1.0,0.966666666667,10.206826654,7.5475504133,58.4,57.0
0.0323886639676,0.111111111111,0.519240152666,0.541624217391,0.75,0.7,0.229658457451,0.23475338034,0.875,0.966666666667,0.190476190476,0.0666666666667,0.190454267819,0.14379131098,1.03125,1.0,9.86358568578,8.94613510592,49.75,52.3666666667
-0.122222222222,-0.147058823529,0.505724748835,0.60200389245,0.862068965517,0.586206896552,0.156811077832,0.218261561786,0.965517241379,0.965517241379,0.128571428571,0.304761904762,0.166561906898,0.203916369658,1.03448275862,1.0,10.4104201304,10.8070857981,54.6551724138,55.6896551724
-0.176923076923,0.04,0.465905382487,0.539455698892,0.548387096774,0.964285714286,0.155096578358,0.14535916903,0.967741935484,0.892857142857,0.563025210084,0.0526315789474,0.178035902876,0.264996209839,1.0,0.964285714286,10.3188938309,5.80309623614,51.7096774194,57.25
-0.0909090909091,-0.202380952381,0.485611227409,0.533793024294,0.571428571429,0.896551724138,0.160269675925,0.160652095577,1.03571428571,0.931034482759,0.55614973262,0.2,0.18064804676,0.121120875549,0.964285714286,1.0,12.6901932724,9.69345419276,51.8214285714,57.0344827586
0.0654761904762,-0.666666666667,0.4598230763,0.541892080123,0.827586206897,0.875,0.202279825341,0.18959172421,0.931034482759,0.875,0.151960784314,0.178137651822,0.223519013378,0.119748491065,1.06896551724,0.96875,7.27655659375,8.48997273828,47.3448275862,51.28125
0.147727272727,-0.333333333333,0.488741655629,0.579238447005,0.766666666667,0.678571428571,0.1755986896,0.201544145154,0.933333333333,1.0,0.169642857143,0.261538461538,0.18303063098,0.184066516261,1.06666666667,0.964285714286,8.33190792407,11.2409869833,48.4,62.2857142857
-0.149350649351,-0.227272727273,0.486737725793,0.598696748736,0.827586206897,0.666666666667,0.142330371915,0.201232857146,0.965517241379,0.966666666667,0.0809523809524,0.133333333333,0.153385887393,0.226175820071,0.827586206897,1.06666666667,8.54198555614,9.68498066982,60.4137931034,53.8333333333
-0.333333333333,-0.166666666667,0.553106829436,0.550239771401,0.625,0.8,0.169309351549,0.163539079051,0.875,0.966666666667,0.113360323887,0.4,0.177854318551,0.172007103237,0.90625,0.933333333333,7.95526808615,9.2119986724,52.0625,55.9666666667
-0.159340659341,-0.182608695652,0.535684152623,0.535475460612,0.69696969697,0.75,0.182097481168,0.215209525525,0.878787878788,0.964285714286,0.261029411765,0.538461538462,0.19053771272,0.240651656765,0.939393939394,0.928571428571,8.27178024882,9.70701758916,54.7878787879,58.1785714286
-0.0368421052632,-0.641025641026,0.539807047713,0.557278769577,0.724137931034,0.6875,0.196278870498,0.185331365403,0.965517241379,1.03125,0.0817307692308,0.5,0.192683078553,0.0975568052735,1.0,0.96875,9.65972798932,9.70653047546,59.1034482759,58.90625
-0.031746031746,0.173913043478,0.431983432123,0.578750527512,0.466666666667,0.866666666667,0.190949132605,0.201939341152,1.06666666667,0.933333333333,0.333333333333,-0.0361990950226,0.24841349295,0.171299992688,0.966666666667,0.966666666667,10.7714501313,8.96025707759,55.1,53.3
-0.212121212121,0.08,0.474242378243,0.511551343042,0.586206896552,0.931034482759,0.152933367456,0.237973579526,0.931034482759,0.827586206897,0.166666666667,0.125,0.145128861934,0.163774890747,0.965517241379,1.03448275862,9.42444677657,9.64173501955,55.0344827586,57.0344827586
0.0606060606061,-0.474358974359,0.512800169729,0.574954769839,0.689655172414,0.71875,0.159866320761,0.169172553546,0.965517241379,0.84375,0.228571428571,0.152941176471,0.207703937335,0.188240055515,0.931034482759,1.0,9.91205167828,8.84613092024,55.0344827586,58.0625
-0.151515151515,-0.25,0.459855408217,0.575455863064,0.774193548387,0.714285714286,0.202153368961,0.183766892994,0.967741935484,0.928571428571,0.232456140351,0.389743589744,0.134918732912,0.153059430052,0.967741935484,1.03571428571,10.0162233992,8.91961455499,55.5161290323,57.3214285714
0.015873015873,-0.190476190476,0.481422708406,0.567655082857,0.766666666667,0.714285714286,0.198273044103,0.186189659401,0.966666666667,1.0,0.25,0.0410256410256,0.172651505636,0.225294639613,0.933333333333,1.07142857143,8.9701932987,9.32227235736,51.1333333333,50.3571428571
0.113333333333,0.012987012987,0.527584536249,0.563507449058,0.741935483871,0.71875,0.137288431247,0.189776848249,0.774193548387,1.0625,0.370833333333,0.1875,0.187444212682,0.104677786673,1.03225806452,0.90625,10.598336246,10.3967659364,44.4838709677,55.1875
-0.4,-0.441558441558,0.541420162786,0.565606981589,0.733333333333,0.620689655172,0.145600835393,0.179559923886,0.9,1.0,0.5,0.457142857143,0.128457905836,0.187332001483,0.933333333333,1.06896551724,9.58477000725,10.2262580977,59.1666666667,49.1724137931
-0.261904761905,-0.0113636363636,0.554565726406,0.530514433921,0.689655172414,0.633333333333,0.155224689244,0.154159196641,1.0,1.03333333333,0.504761904762,0.285714285714,0.175560124989,0.160735903492,0.965517241379,0.933333333333,7.93756424279,12.7360471321,59.1724137931,62.0
0.0,0.208333333333,0.461336468806,0.561480910293,0.571428571429,0.838709677419,0.199887184405,0.152426067547,0.964285714286,1.0,0.458333333333,0.294117647059,0.167427820633,0.179793816453,1.0,1.0,10.5901896301,10.4106025359,51.8214285714,59.7741935484
-0.380952380952,-0.0858585858586,0.463325238052,0.565902135578,0.62962962963,0.838709677419,0.312145488708,0.215972716717,0.962962962963,0.967741935484,0.269230769231,0.333333333333,0.149329645989,0.17994996269,0.962962962963,1.0,9.03664587449,9.41172912707,52.2592592593,61.7741935484
0.185185185185,-0.154761904762,0.431037433801,0.53445871981,0.827586206897,0.862068965517,0.216485668843,0.248563680993,0.931034482759,0.896551724138,0.3125,0.25,0.206532092766,0.123432442857,0.931034482759,1.03448275862,8.71977538464,9.41464114984,49.9655172414,57.275862069
0.224637681159,-0.287878787879,0.51450683792,0.537626850673,0.655172413793,0.870967741935,0.180297959542,0.202552459162,1.0,0.870967741935,0.409090909091,0.0252100840336,0.183361039328,0.249957887544,0.965517241379,1.0,9.71616904375,11.3506193285,52.2413793103,57.3548387097
-0.474358974359,-0.138755980861,0.488711615743,0.575414674058,0.758620689655,0.633333333333,0.228335460489,0.189785642051,0.931034482759,0.833333333333,-0.0147058823529,0.333333333333,0.136606609281,0.151054407995,0.965517241379,0.9,10.3810408848,10.1996731974,55.8620689655,57.0333333333
0.15,0.0961538461538,0.554855879177,0.559722410997,0.642857142857,0.666666666667,0.164181622763,0.219318920256,1.0,1.03333333333,0.338461538462,0.4,0.176561257024,0.114863320007,0.964285714286,0.9,8.99470743853,9.70152257277,53.6428571429,60.5333333333
-0.093984962406,0.180952380952,0.528289390574,0.543484085902,0.69696969697,0.677419354839,0.173222867117,0.196493801989,0.969696969697,1.03225806452,-0.0183823529412,0.197478991597,0.255654463588,0.272947338825,0.939393939394,0.935483870968,9.03350245844,9.08312863536,54.6666666667,53.6451612903
-0.333333333333,-0.0297619047619,0.541204578376,0.488213888577,0.714285714286,0.896551724138,0.214298485675,0.234689700736,0.75,0.965517241379,0.128342245989,0.0480769230769,0.162510194649,0.178878546455,1.07142857143,1.0,9.2650563863,8.81850383298,51.7142857143,49.8620689655
-0.166666666667,-0.5,0.442590247884,0.54148989964,0.612903225806,0.969696969697,0.162937435502,0.203292630142,0.935483870968,0.878787878788,0.31512605042,0.0555555555556,0.184703800843,0.238668998481,0.967741935484,1.06060606061,9.05716611665,8.19864641452,56.0322580645,55.0303030303
-0.222222222222,-0.369565217391,0.436823282841,0.586286632959,0.703703703704,0.793103448276,0.168861944453,0.168769619406,1.0,0.931034482759,0.311764705882,0.235576923077,0.105208009281,0.191320710879,0.962962962963,1.03448275862,9.69197982532,10.1757947124,47.3703703704,53.2413793103
-0.96,0.075,0.479491934177,0.557627008272,0.774193548387,0.818181818182,0.22373345857,0.194796658219,0.903225806452,1.0303030303,0.308333333333,0.231617647059,0.156296274781,0.177653230007,1.03225806452,1.0,7.79095146508,8.63177709151,51.0322580645,54.4848484848
-0.541666666667,0.025,0.486107658692,0.550638391248,0.714285714286,0.857142857143,0.195849697698,0.205336707141,0.928571428571,1.0,0.389743589744,0.213903743316,0.193339121396,0.110214063146,0.892857142857,0.964285714286,9.23781909258,8.11589334995,51.6785714286,56.3571428571
-0.0921052631579,-0.0683229813665,0.458760367318,0.553934187768,0.814814814815,0.766666666667,0.164288201572,0.23083288081,1.03703703704,0.8,0.183333333333,0.333333333333,0.216657528972,0.208448020571,0.962962962963,0.966666666667,11.1918010283,9.69085360937,55.2222222222,55.1333333333
-0.15350877193,-0.0333333333333,0.526111999886,0.55791764284,0.677419354839,0.689655172414,0.206986716153,0.219939904393,1.12903225806,0.931034482759,0.197478991597,0.504761904762,0.171380623017,0.190825947137,0.935483870968,0.965517241379,8.63849847566,9.67297795216,61.9032258065,56.9310344828
0.0505050505051,-0.375,0.51731996576,0.535667726282,0.741935483871,0.78125,0.131198061085,0.161418314492,0.935483870968,1.0,0.340336134454,0.388888888889,0.199159063888,0.186516692611,0.935483870968,1.0,8.90765045111,7.88603297793,51.7096774194,49.0625
-0.404761904762,-0.487012987013,0.510243528074,0.548922181085,0.793103448276,0.655172413793,0.185326347672,0.218881018615,0.827586206897,0.862068965517,-0.0961538461538,0.490384615385,0.0723262259749,0.205720214659,0.965517241379,1.0,7.86226881606,9.76749409453,54.6206896552,56.7586206897
0.256038647343,-0.527950310559,0.463418240608,0.57509512734,0.59375,0.833333333333,0.183563792074,0.109959722439,1.125,0.8,0.445454545455,0.2,0.21968955006,0.231348215734,1.0,0.966666666667,10.3728864928,10.0415802209,47.375,61.1666666667
0.166666666667,0.0310559006211,0.435451374138,0.552222352474,0.703703703704,0.833333333333,0.149449114453,0.22679835921,0.851851851852,0.933333333333,0.311764705882,0.2,0.17701300314,0.176502082159,0.962962962963,0.933333333333,8.48041148279,9.50529193201,50.9259259259,56.8333333333
-0.134615384615,-0.077380952381,0.461701121028,0.557395242821,0.689655172414,0.774193548387,0.169062714269,0.115691147463,0.965517241379,0.935483870968,0.5625,0.308333333333,0.221817825393,0.183139332122,1.0,1.03225806452,10.2900066304,9.20507106618,65.7931034483,53.0
-0.0576923076923,-0.09,0.495929306233,0.5412594485,0.8,0.818181818182,0.208885631223,0.240283330075,0.933333333333,0.909090909091,0.352941176471,0.155555555556,0.250116535979,0.120731308072,1.0,0.969696969697,7.93660224356,10.2939744069,54.9,56.1818181818
-0.209090909091,-0.88,0.470608101891,0.534988689098,0.84375,0.785714285714,0.201714107274,0.197265745074,1.03125,0.928571428571,0.16862745098,0.317948717949,0.174537093311,0.179552356075,0.96875,1.0,8.42178195457,9.03630244651,56.09375,52.8928571429
0.0272727272727,-0.555555555556,0.503208627143,0.503588555095,0.78125,0.833333333333,0.195070061605,0.20663377659,1.03125,0.866666666667,0.1875,0.3125,0.163808129299,0.129055544053,0.96875,1.1,9.97895972017,9.95368585344,59.03125,46.4
-0.25,-0.34,0.551881249274,0.54441715127,0.65625,0.774193548387,0.188405380296,0.222096702709,0.9375,0.709677419355,0.3125,0.239495798319,0.174107544258,0.170870838759,0.9375,0.935483870968,10.1518709542,9.41195761978,55.3125,59.5806451613
-0.230769230769,0.0340909090909,0.542647157655,0.562162506412,0.6875,0.6,0.214514737122,0.1896270592,0.875,1.0,0.267206477733,0.388888888889,0.158345606068,0.112281972872,0.9375,0.966666666667,8.42040532317,9.80903875919,54.25,56.3
0.339285714286,-0.425925925926,0.503047836129,0.558418955478,0.379310344828,0.870967741935,0.222355190454,0.227663164661,1.0,0.935483870968,0.184210526316,0.25,0.17761284954,0.167032387428,0.896551724138,0.967741935484,10.5996328591,9.41801065678,55.9310344828,63.9677419355
0.119047619048,-0.357142857143,0.454563534773,0.573908220422,0.724137931034,0.758620689655,0.182885360767,0.198600361997,0.931034482759,0.620689655172,0.0817307692308,0.156862745098,0.25425843983,0.129422161449,1.13793103448,1.0,10.1414867596,11.6393887064,45.275862069,59.2413793103
-0.0142857142857,-0.294736842105,0.484229455816,0.605454068076,0.709677419355,0.793103448276,0.206535799947,0.191215742229,0.903225806452,0.793103448276,0.367521367521,0.322115384615,0.211673400436,0.182859216843,1.0,1.0,9.09247591581,8.38204155857,45.8387096774,54.4827586207
-0.0175438596491,-0.44099378882,0.507693520668,0.558167709472,0.677419354839,0.766666666667,0.239581419549,0.176442345256,1.0,0.8,0.457983193277,0.0982142857143,0.152339534575,0.204895609343,0.935483870968,1.0,8.9962955339,7.89012186145,57.0,54.5666666667
-0.351851851852,-0.529761904762,0.458333578951,0.570788032522,0.806451612903,0.758620689655,0.216100106732,0.182819481588,1.03225806452,0.896551724138,0.32905982906,0.259615384615,0.220744198705,0.197514323621,1.03225806452,1.03448275862,11.8979531989,12.1493173195,54.8064516129,55.9655172414
-0.227272727273,0.32,0.53553655003,0.56960095765,0.666666666667,0.733333333333,0.201851219312,0.169954960814,0.9,0.933333333333,0.357142857143,0.4375,0.207135402332,0.226214366419,0.933333333333,0.933333333333,9.15140840866,9.4043276905,54.9,54.2
-0.525641025641,-0.175,0.551263901533,0.518502138771,0.59375,0.75,0.171501917123,0.200536533602,1.03125,0.964285714286,0.113725490196,0.214285714286,0.23712609603,0.205108454763,1.0,0.928571428571,8.76001730739,9.90343588499,56.3125,61.6785714286
0.00595238095238,0.047619047619,0.539573892781,0.546732119659,0.620689655172,0.677419354839,0.221438182061,0.182399541583,1.0,0.903225806452,0.427884615385,0.323529411765,0.10460604014,0.155255099065,0.827586206897,1.06451612903,11.6294386092,9.98321171412,56.3793103448,50.2580645161
-0.152173913043,-0.180555555556,0.449749305671,0.586100166607,0.612903225806,0.909090909091,0.174382471931,0.116107517663,0.806451612903,0.969696969697,0.571428571429,0.0444444444444,0.135257140956,0.195367470527,1.06451612903,1.0,10.3954084157,8.18720361481,47.2580645161,61.9696969697
-0.222222222222,-0.0214285714286,0.484259971631,0.551184227777,0.703703703704,0.818181818182,0.18839758576,0.23297595668,1.0,0.818181818182,0.113636363636,0.253676470588,0.193205957055,0.203179990094,0.851851851852,1.06060606061,11.5371319272,9.3229108473,52.4814814815,52.6666666667
-0.242105263158,0.0608695652174,0.470399500722,0.562264585242,0.758620689655,0.757575757576,0.16006784912,0.214803911919,1.0,0.878787878788,0.388888888889,0.5,0.173374615299,0.169073564236,1.0,0.969696969697,9.36361788528,8.10898771846,55.0344827586,51.4545454545
-0.0683229813665,-0.343891402715,0.489021289088,0.571138898863,0.766666666667,0.733333333333,0.187318797081,0.216102938006,0.933333333333,0.866666666667,-0.205741626794,0.303571428571,0.157807464119,0.116026888299,1.03333333333,1.0,8.80079672464,9.24282884497,57.1666666667,54.5333333333
-0.0190476190476,0.175,0.53416587321,0.592470775105,0.724137931034,0.676470588235,0.176453601684,0.222283744819,1.0,0.970588235294,0.434343434343,0.136842105263,0.193319591955,0.209437224538,1.0,0.970588235294,11.1750513824,10.1654758076,54.8965517241,53.7647058824
-0.161904761905,-0.0721153846154,0.538693126395,0.56697266805,0.709677419355,0.655172413793,0.155755939502,0.205136724739,0.967741935484,1.10344827586,0.235042735043,0.390476190476,0.188922460208,0.317959526988,0.967741935484,0.931034482759,9.86478476677,7.40223638155,47.2258064516,56.3103448276
